Date,BRK-B,SPY
2016-06-22,1.1526265651655965,1.1571422463027121
2016-06-23,1.168962199766869,1.172211190045139
2016-06-24,1.1187540867734005,1.1301182031821235
2016-06-27,1.1090647287571602,1.1098780065924816
2016-06-28,1.1233184046280846,1.129895710734127
2016-06-29,1.1380525177302816,1.1491350402994451
2016-06-30,1.1594330275328235,1.1648155347390994
2016-07-01,1.1527867589554794,1.167262347530236
2016-07-05,1.1389333713709169,1.1588659952966487
2016-07-06,1.1411755158834604,1.1658167595531923
2016-07-07,1.1363709754092959,1.1650937837370825
2016-07-08,1.150304271708142,1.1824423586017765
2016-07-11,1.1525464162206853,1.1866128324057585
2016-07-12,1.1584721450625917,1.1952316770873426
2016-07-13,1.1685617913651936,1.1950650291704241
2016-07-14,1.1669602778738055,1.2017373567359908
2016-07-15,1.1688821629295842,1.2001250328609376
2016-07-18,1.173686823519062,1.2033499504197227
2016-07-19,1.1764894421001624,1.2021266789284935
2016-07-20,1.1704836764209723,1.2071310140501113
2016-07-21,1.1559097491009707,1.2025715758433955
2016-07-22,1.1579116709940342,1.2079654149851036
2016-07-25,1.1542280786569845,1.2046846470298347
2016-07-26,1.1558295921483726,1.2052405291581654
2016-07-27,1.15462848705866,1.203961765060222
2016-07-28,1.1564702231695279,1.2053517724494605
2016-07-29,1.1552691180798156,1.2072980197567993
2016-08-01,1.1525464162206853,1.2062971527324757
2016-08-02,1.1475816899643265,1.1985680197650106
2016-08-03,1.1501442060412606,1.2020710103595975
2016-08-04,1.1460602053025353,1.2033499504197227
2016-08-05,1.1663196468526495,1.2131920665925362
2016-08-08,1.1655989870018975,1.2124693605851047
2016-08-09,1.1788917723949015,1.2131920665925362
2016-08-10,1.1746477059892946,1.2101894655195653
2016-08-11,1.1830558019632238,1.2158055273005912
2016-08-12,1.1828956161810285,1.2147490796884624
2016-08-15,1.1833760614199884,1.2182521582641401
2016-08-16,1.1790519581770968,1.2119688830823976
2016-08-17,1.1937860792869812,1.2142486901668463
2016-08-18,1.1916239716117225,1.2169733061851062
2016-08-19,1.1911435263727623,1.2151938006411827
2016-08-22,1.1887411960780234,1.2151383080344684
2016-08-23,1.191303712154958,1.2175848568823324
2016-08-24,1.1884209446289462,1.2113571564229892
2016-08-25,1.1902626727321266,1.210523113277766
2016-08-26,1.1844171008428193,1.2082433061933175
2016-08-29,1.1955477785605646,1.2141930215979502
2016-08-30,1.2029948719489478,1.2121911995682124
2016-08-31,1.205076942786922,1.208743607733843
2016-09-01,1.203955874534494,1.2087994522649208
2016-09-02,1.20691867889779,1.2142486901668463
2016-09-06,1.2045963854403359,1.2179186864681213
2016-09-07,1.1977899230731082,1.2178073493303292
2016-09-08,1.1993914365644964,1.2150270647431733
2016-09-09,1.1740871118054237,1.185945619005042
2016-09-12,1.1929052256463457,1.2029608980358986
2016-09-13,1.1709641216599325,1.1856675459692405
2016-09-14,1.1673606862754808,1.1852227370354291
2016-09-15,1.174407491377502,1.1970665813914834
2016-09-16,1.161194734814095,1.19243957370698
2016-09-19,1.1630365830325888,1.1926634151983702
2016-09-20,1.1604740669556548,1.19271907790186
2016-09-21,1.1728059778861146,1.2061317600124535
2016-09-22,1.1733664519546712,1.213732012412607
2016-09-23,1.1611146979768103,1.2070818795435634
2016-09-26,1.1545483381137491,1.197301966001995
2016-09-27,1.1638372797206267,1.2047346789435092
2016-09-28,1.163356842489354,1.2107144662850007
2016-09-29,1.1498238264691822,1.1997607735485205
2016-09-30,1.1568706315712034,1.2088142213573747
2016-10-03,1.1511851253487777,1.2059081883297424
2016-10-04,1.1464606137042106,1.1997607735485205
2016-10-05,1.154308115494269,1.2050700335348727
2016-10-06,1.1520659709817256,1.2059081883297424
2016-10-07,1.1572710399728787,1.2017726195572112
2016-10-10,1.1627162114681986,1.2080319990746735
2016-10-11,1.152706602002881,1.1927748403172527
2016-10-12,1.1603940381260576,1.1943399066156972
2016-10-13,1.146861022105886,1.1904278156793806
2016-10-14,1.1545483381137491,1.1910424985034416
2016-10-17,1.1515054969131686,1.1869070177120011
2016-10-18,1.1555093406992953,1.1943399066156972
2016-10-19,1.1599936297243825,1.1975252678760275
2016-10-20,1.1570308173533987,1.1952899381657167
2016-10-21,1.1499039834217806,1.195848770593294
2016-10-24,1.1517457195326486,1.2009342829347536
2016-10-25,1.1484625355972744,1.196910497070875
2016-10-26,1.1526265651655965,1.1945074519397425
2016-10-27,1.156710445789008,1.1913220026983216
2016-10-28,1.1531070104045564,1.1878011108844455
2016-10-31,1.1555093406992953,1.1878571372431113
2016-11-01,1.1501442060412606,1.1792506451066853
2016-11-02,1.146620799486406,1.172153104928947
2016-11-03,1.1502242348708573,1.166788000411517
2016-11-04,1.1446989144306274,1.1655027081166311
2016-11-07,1.1764094132705654,1.191210125943172
2016-11-08,1.1834560902495852,1.1965751424795112
2016-11-09,1.211402967922877,1.2092614468384812
2016-11-10,1.249679706510563,1.2122790868125846
2016-11-11,1.2565663178227011,1.209484836693605
2016-11-14,1.2646540422322397,1.2104347802625337
2016-11-15,1.2608905411809068,1.2198796970025079
2016-11-16,1.2578475798650122,1.2175883467989372
2016-11-17,1.2683376265616015,1.2238476383353085
2016-11-18,1.2632127145230472,1.221109144766316
2016-11-21,1.270900150646224,1.2303304077078945
2016-11-22,1.2704997422445485,1.2327335466855236
2016-11-23,1.2660954900567465,1.2334041620217537
2016-11-25,1.2666559641253032,1.2379867744478041
2016-11-28,1.2569667262243764,1.232174714257946
2016-11-29,1.2626521203391763,1.234577759389078
2016-11-30,1.2607303473910236,1.2316158818303682
2016-12-01,1.2821908940308506,1.2270890200888984
2016-12-02,1.2763453141338554,1.2277036090664633
2016-12-05,1.282911682004605,1.2350806534390812
2016-12-06,1.2919602808766886,1.2389927443753985
2016-12-07,1.318786082289864,1.2551997587206565
2016-12-08,1.3141416154902692,1.2582734250534253
2016-12-09,1.3201473811694597,1.2658738592811665
2016-12-12,1.330237019464374,1.2644208398346473
2016-12-13,1.334240863250501,1.272859610684846
2016-12-14,1.3217488946608478,1.2623532372759696
2016-12-15,1.3271140293188828,1.2675505325260814
2016-12-16,1.3193465643661086,1.265070961442111
2016-12-19,1.324071188118302,1.2678254734350485
2016-12-20,1.3321589125278406,1.2727162366991653
2016-12-21,1.328875728592466,1.2691748511565233
2016-12-22,1.3295163596136215,1.266982303717999
2016-12-23,1.323830965498822,1.268837525788724
2016-12-27,1.3208680410202118,1.2719855654703078
2016-12-28,1.3112588399565703,1.261473103769943
2016-12-29,1.3056534826790553,1.261192074569488
2016-12-30,1.3050928884951845,1.2565823405058254
2017-01-03,1.3118994709777254,1.266195336321797
2017-01-04,1.313901392870789,1.2737281130906595
2017-01-05,1.3076554045721187,1.2727162366991653
2017-01-06,1.308536258212754,1.2772697625765745
2017-01-09,1.2974055724873215,1.2730535562015584
2017-01-10,1.293001320299519,1.2730535562015584
2017-01-11,1.2990871228159941,1.2766513258926355
2017-01-12,1.2925208830682464,1.2734471718712954
2017-01-13,1.296444569901775,1.276370302557587
2017-01-17,1.2783472360269192,1.2718730669821159
2017-01-18,1.2851538185094604,1.2746837812959007
2017-01-19,1.2765055079237386,1.2699618126873193
2017-01-20,1.282911682004605,1.2746276669561438
2017-01-23,1.2717008473342615,1.2713107446379337
2017-01-24,1.2869955546203287,1.279462134052917
2017-01-25,1.3152626837426973,1.2905365603076946
2017-01-26,1.320627818400732,1.289187452394898
2017-01-27,1.3164637888324098,1.2871636996119098
2017-01-30,1.3196669359304998,1.2791811048524626
2017-01-31,1.3143818301020616,1.2790686063642704
2017-02-01,1.3101377717041425,1.2795746325411088
2017-02-02,1.3052530742773802,1.280417802258158
2017-02-03,1.3127803166106735,1.2892436547157455
2017-02-06,1.3086162870423517,1.2869387906166174
2017-02-07,1.3046924800935091,1.2869950809185555
2017-02-08,1.304212034854549,1.2886814262180606
2017-02-09,1.3135810132987105,1.2963266956097086
2017-02-10,1.3133407986869186,1.3014423678691183
2017-02-13,1.3280750319044292,1.308525496744172
2017-02-14,1.3368834161647196,1.3137534915295912
2017-02-15,1.3395259690789392,1.3206117993904436
2017-02-16,1.343209553408301,1.3194875124918488
2017-02-17,1.349855950108647,1.3215673796145937
2017-02-21,1.3526585686897474,1.3294374758858494
2017-02-22,1.3581838971376656,1.328256980801001
2017-02-23,1.3625079923728696,1.3291565405318915
2017-02-24,1.3630685865567407,1.330842967947081
2017-02-27,1.3663517704921146,1.3329229230509168
2017-02-28,1.3726777876203826,1.3293252413409304
2017-03-01,1.4196028448014775,1.3479323505180734
2017-03-02,1.4084721590760445,1.339443999390467
2017-03-03,1.4067904966397462,1.3402871691075164
2017-03-06,1.4045483521272024,1.3362960535553805
2017-03-07,1.403747655439165,1.3323043045393905
2017-03-08,1.4011051025249461,1.3298310915555867
2017-03-09,1.4043081295077222,1.3315175189707762
2017-03-10,1.4011851393622312,1.336183461220692
2017-03-13,1.4044683152899176,1.336858106090884
2017-03-14,1.3991832174691674,1.3317422520038866
2017-03-15,1.3987027722302072,1.343266502114655
2017-03-16,1.393978268593328,1.3406244006288184
2017-03-17,1.3838886222907256,1.338270220195555
2017-03-20,1.3778828566115355,1.3368021677133095
2017-03-21,1.35706282087755,1.319638229965914
2017-03-22,1.3557015300056419,1.3227435753568015
2017-03-23,1.3604260336425216,1.321332000869488
2017-03-24,1.350576617967087,1.3203723031302852
2017-03-27,1.3408072231135626,1.3190171069260008
2017-03-28,1.3477738792706728,1.328615245668427
2017-03-29,1.334000640631021,1.3298574917482535
2017-03-30,1.3401666001000945,1.334091957132328
2017-03-31,1.3347213084894611,1.330986793569028
2017-04-03,1.3362427851435645,1.3286719876066317
2017-04-04,1.3361627563139675,1.3295187410867826
2017-04-05,1.3279148461222334,1.3255665542346533
2017-04-06,1.3330397581607885,1.329293022665454
2017-04-07,1.3306374278660493,1.3279379203076664
2017-04-10,1.332078875690556,1.3287283776204726
2017-04-11,1.3268738066994024,1.32714746299486
2017-04-12,1.322149303062523,1.321332000869488
2017-04-13,1.304452257474029,1.31275003199579
2017-04-17,1.316063500546048,1.3243810500930313
2017-04-18,1.3107783947176102,1.32042868727872
2017-04-19,1.3033311892216008,1.318000937057272
2017-04-20,1.3211082636396925,1.3287283776204726
2017-04-21,1.308536258212754,1.3244937304088107
2017-04-24,1.3275144377205579,1.3390604956807737
2017-04-25,1.3415278909720025,1.3468520131070711
2017-04-26,1.3423287077753532,1.3460051716458294
2017-04-27,1.3336803891819438,1.3471342036579257
2017-04-28,1.3229501198658744,1.3441983626367067
2017-05-01,1.3247918479690546,1.3475859044438545
2017-05-02,1.3296765453958168,1.3480941653404006
2017-05-03,1.3351217168911365,1.3464566026230802
2017-05-04,1.3319987187379574,1.3480376052297838
2017-05-05,1.3336803891819438,1.3533448064586098
2017-05-08,1.321428635204083,1.3531190880372814
2017-05-09,1.30893666661443,1.3518770237850426
2017-05-10,1.3110186173370906,1.3543046801599945
2017-05-11,1.3074151819526387,1.3515381792770746
2017-05-12,1.3078155903543145,1.3492797574631137
2017-05-15,1.3116592483582459,1.3567324303814428
2017-05-16,1.3101377717041425,1.3554902722827067
2017-05-17,1.2913196578632204,1.3314384943549573
2017-05-18,1.2942024253892317,1.3368021677133095
2017-05-19,1.3071749593331587,1.3454969928649687
2017-05-22,1.3223094888447184,1.3523285427433847
2017-05-23,1.3251121074258192,1.355321031856311
2017-05-24,1.320707855238017,1.3584827613956336
2017-05-25,1.3236707797166263,1.3649756485936693
2017-05-26,1.3267937698621182,1.3646935460239058
2017-05-30,1.322149303062523,1.3635076840925144
2017-05-31,1.3235105939344312,1.3631688395845465
2017-06-01,1.3345612428225793,1.3740091364257085
2017-06-02,1.3315983103362814,1.378582446317751
2017-06-05,1.333440166562464,1.3775662764490226
2017-06-06,1.3303171764169723,1.373162388810964
2017-06-07,1.3332799807802684,1.3757030832914645
2017-06-08,1.3368033793274354,1.3763805904798125
2017-06-09,1.361306887283157,1.3742915088041507
2017-06-12,1.365310731069284,1.3740091364257085
2017-06-13,1.3730781960220575,1.380728005988345
2017-06-14,1.3729180102398626,1.3789776749741542
2017-06-15,1.3657111394709593,1.3763241183502868
2017-06-16,1.3651505452870885,1.376624743872381
2017-06-19,1.3737188270432132,1.3880854481739175
2017-06-20,1.3657111394709593,1.3787239433734932
2017-06-21,1.3582639259672626,1.3783834037631744
2017-06-22,1.3478540282155833,1.3777593245586082
2017-06-23,1.3390455238399788,1.3794048524973552
2017-06-26,1.3412076315152375,1.3803124595653573
2017-06-27,1.3400865632628094,1.3691923887206365
2017-06-28,1.3604260336425216,1.3814472220791716
2017-06-29,1.3557015300056419,1.369305878462452
2017-06-30,1.356262004074199,1.371859101450292
2017-07-03,1.3757207489362768,1.374185180723132
2017-07-05,1.376121157337952,1.3773623949344476
2017-07-06,1.3629084007745451,1.3647670219655939
2017-07-07,1.3704356431078388,1.3736177613410854
2017-07-10,1.3633088091762207,1.3750928816376307
2017-07-11,1.3552210847666817,1.3740716968467226
2017-07-12,1.3606662562620015,1.3843975565187596
2017-07-13,1.3588245201511335,1.3867236357915995
2017-07-14,1.35706282087755,1.3931913662630522
2017-07-17,1.3625881493254677,1.3930213222760266
2017-07-18,1.3637892544151804,1.393758879491596
2017-07-19,1.370916088346799,1.401304630538659
2017-07-20,1.3719571277696299,1.4019287038778196
2017-07-21,1.372037156599227,1.4006804633530014
2017-07-24,1.3722773792187068,1.4003402815324524
2017-07-25,1.3848495047609586,1.4037441936879078
2017-07-26,1.3854901357821137,1.403800935626113
2017-07-27,1.385730358401594,1.4024961291252724
2017-07-28,1.3933376375721724,1.4008508709952037
2017-07-31,1.4011051025249461,1.4000564779949325
2017-08-01,1.4116751860588206,1.4031770382491338
2017-08-02,1.4241672827714755,1.4038576775643175
2017-08-03,1.433296038596157,1.4011344927051361
2017-08-04,1.44074313198454,1.4036875397307944
2017-08-07,1.425688639310265,1.406297240713567
2017-08-08,1.4127962623189363,1.4028364047923185
2017-08-09,1.4258488331001482,1.4027798446817015
2017-08-10,1.4122357882503793,1.382978996332831
2017-08-11,1.4040679068882425,1.3850217178390105
2017-08-14,1.4196828736310743,1.3987514896665036
2017-08-15,1.421124321455581,1.398581357698387
2017-08-16,1.4296924830963917,1.4010209208476356
2017-08-17,1.4186419623312447,1.3791777967634455
2017-08-18,1.4218449893140215,1.3770219433052198
2017-08-21,1.428090969605004,1.3780998700343325
2017-08-22,1.4449871983901474,1.3925107269478696
2017-08-23,1.4412235772235003,1.3875179349453737
2017-08-24,1.4288116374634439,1.3842841606234408
2017-08-25,1.4381807360229195,1.3875179349453737
2017-08-28,1.430973745138703,1.3875747707300754
2017-08-29,1.4303331141175477,1.3891632869219392
2017-08-30,1.44418650170211,1.3957444132887111
2017-08-31,1.4506727126202603,1.4041414811018378
2017-09-01,1.4472293429026903,1.4061271028800435
2017-09-05,1.417200514506739,1.3960282168262312
2017-09-06,1.4156790298449473,1.40079385924832
2017-09-07,1.3932576007348878,1.4006239032423846
2017-09-08,1.4053491689305533,1.3989785512658193
2017-09-11,1.424327348438357,1.413899821679925
2017-09-12,1.4304132710701458,1.4186655579485112
2017-09-13,1.4327354444122862,1.4193463732258758
2017-09-14,1.4299328258311856,1.4188925257013298
2017-09-15,1.4405029093650599,1.4208027007614121
2017-09-18,1.4531550717445967,1.4238246342127492
2017-09-19,1.4654868625597421,1.4252499982697053
2017-09-20,1.4719731855855185,1.425763092260843
2017-09-21,1.4666880877647681,1.421943006083951
2017-09-22,1.4562780698977755,1.4222280648183676
2017-09-25,1.4615631677185255,1.419320242841888
2017-09-26,1.4562780698977755,1.4201754952954166
2017-09-27,1.4675689333977162,1.4257060863793658
2017-09-28,1.4670884961664434,1.427416585421017
2017-09-29,1.4679693417993915,1.4324340825138284
2017-10-02,1.4847053848023393,1.4386488908106567
2017-10-03,1.4867873355249999,1.4417278360088777
2017-10-04,1.4880685975673111,1.4434384288970254
2017-10-05,1.4983984584817054,1.4519909534323125
2017-10-06,1.5008808256137285,1.4503372784445507
2017-10-09,1.5014414197975996,1.4479426443057055
2017-10-10,1.5054452635837265,1.4517627304825973
2017-10-11,1.5011211683485226,1.4540435229552635
2017-10-12,1.4918322187339574,1.4518766659952733
2017-10-13,1.5004003803747687,1.453644446592487
2017-10-16,1.5051250121346493,1.4555828166594895
2017-10-17,1.500560566156964,1.45660928031585
2017-10-18,1.5042441584940136,1.4580347323538967
2017-10-19,1.499119246455459,1.458433808716674
2017-10-20,1.5137732026050574,1.4659599575766913
2017-10-23,1.5165759413014717,1.46025815528991
2017-10-24,1.5196989394546507,1.462824000631587
2017-10-25,1.5111307778138399,1.4555828166594895
2017-10-26,1.5103299610104892,1.4574644447882874
2017-10-27,1.5101697672206065,1.4693809673908056
2017-10-30,1.5042441584940136,1.4639073880537399
2017-10-31,1.4969571307725125,1.4661879986988182
2017-11-01,1.4987988668833807,1.4681264567469126
2017-11-02,1.5103299610104892,1.468696838159018
2017-11-03,1.4995996836867316,1.4736003938737476
2017-11-06,1.4948750599345386,1.4758810103842324
2017-11-07,1.4918322187339574,1.4748546347089628
2017-11-08,1.4782191738841888,1.4773632043604834
2017-11-09,1.4773383202435533,1.472003824479366
2017-11-10,1.4708519972177772,1.4715475604075234
2017-11-13,1.4766175402774868,1.472916088679778
2017-11-14,1.4681294074662732,1.4694950788656633
2017-11-15,1.4558776614960998,1.4621398713997993
2017-11-16,1.4577995465518787,1.4745694938588614
2017-11-17,1.4498718958169095,1.4702362198443344
2017-11-20,1.4544363337869075,1.4727449654580371
2017-11-21,1.4668481534316502,1.482380695587889
2017-11-22,1.4618834271752905,1.4810696248333786
2017-11-24,1.4602819136839025,1.484490546666403
2017-11-27,1.4693306326712992,1.4837492238601435
2017-11-28,1.5017616712466766,1.4988017913888567
2017-11-29,1.5202595336385214,1.497889257379766
2017-11-30,1.5455637382822807,1.5110034548414766
2017-12-01,1.5579756780423368,1.5078674099152813
2017-12-04,1.5771942002849342,1.5060427055522756
2017-12-05,1.5700673583456284,1.5006262259431835
2017-12-06,1.5695868009990424,1.5009113726586911
2017-12-07,1.5722293459055734,1.5056438989981769
2017-12-08,1.5730301627089245,1.5138540011278006
2017-12-11,1.5751121214392725,1.518415586073133
2017-12-12,1.59409042106239,1.5210951850998982
2017-12-13,1.5807174787167872,1.520924419667927
2017-12-14,1.5747918699901953,1.5147092535813294
2017-12-15,1.583760440032682,1.527323243349011
2017-12-18,1.5962524086223353,1.5370081079854105
2017-12-19,1.5848014794555125,1.5311054683297989
2017-12-20,1.583840468862279,1.5303030221270097
2017-12-21,1.5926489732378837,1.5334549974960583
2017-12-22,1.5848815082851095,1.5330538623757548
2017-12-26,1.582078889704009,1.5312200255755166
2017-12-27,1.5910474597464954,1.531965014260562
2017-12-28,1.5980141159036059,1.5351169896296106
2017-12-29,1.5872838385798487,1.529328737122941
2018-01-02,1.5792761510075946,1.5402746406001768
2018-01-03,1.5998558440067865,1.5500169627543199
2018-01-04,1.6070628348910032,1.5565500338492584
2018-01-05,1.6129084147879982,1.5669229634049109
2018-01-08,1.6234786184371863,1.5697883667647794
2018-01-09,1.6257207629497294,1.5733416532163134
2018-01-10,1.6464606497388048,1.5709344905701277
2018-01-11,1.6551089603245264,1.5823960864133852
2018-01-12,1.6828956522156222,1.5927117402788813
2018-01-16,1.6839365635154522,1.5872675172991355
2018-01-17,1.7149264025046376,1.6023966107806868
2018-01-18,1.7071589295441765,1.5997034040118674
2018-01-19,1.7076393747831367,1.6069814637918514
2018-01-22,1.7294202929873548,1.6200476001163227
2018-01-23,1.7261371170596675,1.6234863293221382
2018-01-24,1.7265375254613433,1.6228558978828116
2018-01-25,1.7224536448379315,1.6235432530879312
2018-01-26,1.739189679833192,1.6423407240186858
2018-01-29,1.7253364203716306,1.6314519202694242
2018-01-30,1.7169283243977012,1.6147181162098827
2018-01-31,1.7166881017782214,1.6155205624126716
2018-02-01,1.7396701250721522,1.6136865496502522
2018-02-02,1.6745675850712904,1.5785567617046232
2018-02-05,1.5759129382426234,1.512537293718068
2018-02-06,1.6114670870788055,1.5423377737194384
2018-02-07,1.6045003188140685,1.5339706898620797
2018-02-08,1.5328315390654594,1.4764333087494612
2018-02-09,1.5696669499439528,1.4986115176163364
2018-02-12,1.5926489732378837,1.5206177997008408
2018-02-13,1.5854421024689804,1.5244003824713983
2018-02-14,1.6058616096859768,1.5449738748948776
2018-02-15,1.6327674479364374,1.5646878155221875
2018-02-16,1.631886594295802,1.565146232198053
2018-02-20,1.6259609855692099,1.5553464525261662
2018-02-21,1.6097053878052223,1.5476099760703164
2018-02-22,1.6073830943477676,1.5496158276340162
2018-02-23,1.6236386921117554,1.5743157622582
2018-02-26,1.686579116429671,1.5925971830331636
2018-02-27,1.6788918084294953,1.5727110458148046
2018-02-28,1.6591928409479377,1.5567795061304635
2018-03-01,1.6137892684286335,1.5341427046255414
2018-03-02,1.6122677837668429,1.5420511958448526
2018-03-05,1.6274824622233135,1.5598740239817688
2018-03-06,1.6379725169275907,1.5638284514190122
2018-03-07,1.6359705950345276,1.5632554774974285
2018-03-08,1.6438981256541827,1.570820109286592
2018-03-09,1.7051570076511129,1.5981559691240337
2018-03-12,1.6961884376086265,1.5961502935225156
2018-03-13,1.674647742023889,1.5858348214846074
2018-03-14,1.657511290619265,1.5776968521186843
2018-03-15,1.6641576873196111,1.5759775784295706
2018-03-16,1.6572710760074727,1.5776868281397314
2018-03-19,1.6334882279025034,1.5563398880810144
2018-03-20,1.639574030418979,1.558986910642533
2018-03-21,1.6402146614401345,1.5559949611469637
2018-03-22,1.5825593349429694,1.5170994124153518
2018-03-23,1.5411596062097914,1.4847629771815767
2018-03-26,1.5962524086223353,1.5253848732820081
2018-03-27,1.5707078692514702,1.4994352669739277
2018-03-28,1.5748718988197923,1.4950045275069368
2018-03-29,1.5973734848824506,1.514107281092195
2018-04-02,1.5614990765895034,1.4814258309432782
2018-04-03,1.585201887857188,1.5004134876654618
2018-04-04,1.6024183680914084,1.5164662946200504
2018-04-05,1.6083440969333143,1.528434280295321
2018-04-06,1.5654228835383455,1.494371767501404
2018-04-09,1.5641416295037225,1.5017367291375423
2018-04-10,1.5839206258148772,1.5256148851805706
2018-04-11,1.5632607758630868,1.5176172515199913
2018-04-12,1.5865631787290961,1.530102900337719
2018-04-13,1.5775144517340112,1.5256148851805706
2018-04-16,1.5872838385798487,1.538157991516042
2018-04-17,1.5956919345537781,1.5546139923484608
2018-04-18,1.5976137075019308,1.5557647674208133
2018-04-19,1.6045804757666675,1.5471342036579254
2018-04-20,1.602578553873604,1.5340152610827145
2018-04-23,1.5968930396434906,1.5337852491841513
2018-04-24,1.5759129382426234,1.5131292363628435
2018-04-25,1.5759129382426234,1.51686904272702
2018-04-26,1.5777546743534914,1.5322893594847546
2018-04-27,1.5793561878448794,1.53372760983882
2018-04-30,1.551329281341991,1.5219325363341378
2018-05-01,1.562379930230139,1.524636840451219
2018-05-02,1.5479660685770193,1.5143951141636773
2018-05-03,1.5343530237272507,1.5110576922512942
2018-05-04,1.5666239886280584,1.5306207394423572
2018-05-07,1.5779948969729714,1.5357993299125503
2018-05-08,1.5714286492175364,1.5357993299125503
2018-05-09,1.6004964750279418,1.5506438162959522
2018-05-10,1.6111467155144146,1.565143188052309
2018-05-11,1.595932157173258,1.5699188544533509
2018-05-14,1.5949711545877114,1.5706670691117277
2018-05-15,1.5803972272677107,1.5598498585088099
2018-05-16,1.5841608484343574,1.5664088840255552
2018-05-17,1.5814382586828533,1.5650859123621526
2018-05-18,1.5699872094007177,1.5611731938273874
2018-05-21,1.5848014794555125,1.57291080394892
2018-05-22,1.5865631787290961,1.5685378856548475
2018-05-23,1.5691063557600822,1.5728533464311765
2018-05-24,1.5601377857175955,1.5696313850370442
2018-05-25,1.5546924941069626,1.5658914027106854
2018-05-29,1.5204195993054035,1.5478818786989452
2018-05-30,1.5542922058206008,1.5685378856548475
2018-05-31,1.5337123927060952,1.5589290953350199
2018-06-01,1.5393177499836102,1.5742344970572675
2018-06-04,1.5318706565952271,1.5817142857478024
2018-06-05,1.52762659018962,1.5828648848579738
2018-06-06,1.553411352179965,1.5960987424686726
2018-06-07,1.5660635145595012,1.5959261880878535
2018-06-08,1.5695868009990424,1.6006443969711515
2018-06-11,1.5641416295037225,1.6027730408106744
2018-06-12,1.5636611842647625,1.6048444030946356
2018-06-13,1.5578956412050518,1.5997234519697736
2018-06-14,1.5414798576588689,1.6037512673676142
2018-06-15,1.5355541288169632,1.6017053198881024
2018-06-18,1.5303491799411235,1.5984110380372756
2018-06-19,1.5242633774246486,1.5922844747745897
2018-06-20,1.5174567949421074,1.5950009496092414
2018-06-21,1.5123318829035524,1.5850021215173713
2018-06-22,1.5127322913052277,1.5878920422745624
2018-06-25,1.4952754683362142,1.5662762437329605
2018-06-26,1.4929532869863855,1.5697439715063264
2018-06-27,1.4807015410162125,1.5567397680044215
2018-06-28,1.4981582358622256,1.56564044544709
2018-06-29,1.4946348373150586,1.567894567918411
2018-07-02,1.504083972711819,1.5712466650767505
2018-07-03,1.489590074221414,1.5656982607546033
2018-07-05,1.5014414197975996,1.5784710211988682
2018-07-06,1.5019218650365593,1.5918221224112592
2018-07-09,1.5185778631945352,1.6061555676956427
2018-07-10,1.520659821924883,1.6119350514202553
2018-07-11,1.5207399788774814,1.600144811010165
2018-07-12,1.5211403872791571,1.6146515262549066
2018-07-13,1.5291480748514112,1.6159231286920535
2018-07-16,1.537476013872742,1.614478074466961
2018-07-17,1.5247438226636083,1.6210093566130517
2018-07-18,1.6050609129979398,1.624419269078905
2018-07-19,1.5814382586828533,1.6182928817784008
2018-07-20,1.575752752460428,1.616443296362897
2018-07-23,1.5843210342165523,1.619448671772933
2018-07-24,1.5892057316433152,1.6275979144492987
2018-07-25,1.5823991491607736,1.6414690073703526
2018-07-26,1.5811980440710611,1.6375967425411686
2018-07-27,1.5851217309045897,1.6264999397622801
2018-07-30,1.5942504867292717,1.618003981203016
2018-07-31,1.5844810998834342,1.6259794143016666
2018-08-01,1.5843210342165523,1.6232631212946032
2018-08-02,1.5860025845452252,1.6321063353541225
2018-08-03,1.6034593995065516,1.6390994302461865
2018-08-06,1.6500640851232564,1.6451101810662578
2018-08-07,1.6713645580885141,1.6505429489079728
2018-08-08,1.6731262573620975,1.6498493353145895
2018-08-09,1.6744075194044086,1.6475953888054504
2018-08-10,1.654628523093254,1.636556407199481
2018-08-13,1.6429372431839502,1.6304300198989765
2018-08-14,1.648222349012388,1.6408332032190756
2018-08-15,1.6375721085259156,1.628580434483473
2018-08-16,1.6620756164816368,1.6417580839079184
2018-08-17,1.6667200832812314,1.6475377553255248
2018-08-20,1.6692826073658538,1.6510632984064044
2018-08-21,1.669522821977646,1.6549355632355884
2018-08-22,1.660233880370769,1.6539530432014136
2018-08-23,1.6595132125123289,1.651756911999788
2018-08-24,1.6654388292466085,1.6616975669943748
2018-08-27,1.6856982707967236,1.6748175829388943
2018-08-28,1.6877803416346977,1.6756266511851234
2018-08-29,1.6917841854208246,1.6846427832806368
2018-08-30,1.679612468280248,1.6778227823867489
2018-08-31,1.6713645580885141,1.6778805976942623
2018-09-04,1.6820147985749867,1.674990671071665
2018-09-05,1.6997117240481678,1.670482607956611
2018-09-06,1.7046765704198403,1.6654545589983014
2018-09-07,1.7139653919114042,1.6622179164928061
2018-09-10,1.7225336816752164,1.6651076554224093
2018-09-11,1.7224536448379315,1.6705980626094565
2018-09-12,1.718369644099207,1.6710027756274548
2018-09-13,1.7207719743939456,1.680885973104298
2018-09-14,1.7326233199701304,1.6811748736796825
2018-09-17,1.7319826889489756,1.6722742021024195
2018-09-18,1.7480782210460817,1.68134850142981
2018-09-19,1.769298545066429,1.6831400955756195
2018-09-20,1.7751441249634237,1.6967799214012127
2018-09-21,1.7658552954641722,1.6952296183298166
