PID,Date,AID,Adj Close,qty_chg
S03,2018-07-31,BRK-B,197.869995,0.0
S03,2018-08-01,BRK-B,197.850006,0.0
S03,2018-08-02,BRK-B,198.059998,0.0
S03,2018-08-03,BRK-B,200.240005,0.0
S03,2018-08-06,BRK-B,206.059998,0.0
S03,2018-08-07,BRK-B,208.720001,0.0
S03,2018-08-08,BRK-B,208.940002,0.0
S03,2018-08-09,BRK-B,209.100006,0.0
S03,2018-08-10,BRK-B,206.630005,0.0
S03,2018-08-13,BRK-B,205.169998,0.0
S03,2018-08-14,BRK-B,205.830002,0.0
S03,2018-08-15,BRK-B,204.5,0.0
S03,2018-08-16,BRK-B,207.559998,0.0
S03,2018-08-17,BRK-B,208.139999,0.0
S03,2018-08-20,BRK-B,208.460007,0.0
S03,2018-08-21,BRK-B,208.490005,0.0
S03,2018-08-22,BRK-B,207.330002,0.0
S03,2018-08-23,BRK-B,207.240005,0.0
S03,2018-08-24,BRK-B,207.979996,0.0
S03,2018-08-27,BRK-B,210.50999500000003,0.0
S03,2018-08-28,BRK-B,210.770004,0.0
S03,2018-08-29,BRK-B,211.270004,0.0
S03,2018-08-30,BRK-B,209.75,0.0
S03,2018-08-31,BRK-B,208.720001,0.0
S03,2018-09-04,BRK-B,210.050003,0.0
S03,2018-09-05,BRK-B,212.25999500000003,0.0
S03,2018-09-06,BRK-B,212.880005,0.0
S03,2018-09-07,BRK-B,214.039993,0.0
S03,2018-09-10,BRK-B,215.110001,0.0
S03,2018-09-11,BRK-B,215.100006,0.0
S03,2018-09-12,BRK-B,214.589996,0.0
S03,2018-09-13,BRK-B,214.889999,0.0
S03,2018-09-14,BRK-B,216.369995,0.0
S03,2018-09-17,BRK-B,216.289993,0.0
S03,2018-09-18,BRK-B,218.300003,0.0
S03,2018-09-19,BRK-B,220.949997,0.0
S03,2018-09-20,BRK-B,221.679993,0.0
S03,2018-09-21,BRK-B,220.520004,0.0
S03,2018-09-24,BRK-B,218.130005,0.0
S03,2018-09-25,BRK-B,218.050003,0.0
S03,2018-09-26,BRK-B,216.110001,0.0
S03,2018-09-27,BRK-B,216.699997,0.0
S03,2018-09-28,BRK-B,214.110001,0.0
S03,2018-10-01,BRK-B,214.77999900000003,0.0
S03,2018-10-02,BRK-B,215.289993,0.0
S03,2018-10-03,BRK-B,216.399994,0.0
S03,2018-10-04,BRK-B,218.970001,0.0
S03,2018-10-05,BRK-B,219.460007,0.0
S03,2018-10-08,BRK-B,222.059998,0.0
S03,2018-10-09,BRK-B,223.75999500000003,0.0
S03,2018-10-10,BRK-B,213.100006,0.0
S03,2018-10-11,BRK-B,205.190002,0.0
S03,2018-10-12,BRK-B,206.800003,0.0
S03,2018-10-15,BRK-B,205.029999,0.0
S03,2018-10-16,BRK-B,209.830002,0.0
S03,2018-10-17,BRK-B,210.520004,0.0
S03,2018-10-18,BRK-B,208.699997,0.0
S03,2018-10-19,BRK-B,209.830002,0.0
S03,2018-10-22,BRK-B,206.190002,0.0
S03,2018-10-23,BRK-B,204.0,0.0
S03,2018-10-24,BRK-B,199.809998,0.0
S03,2018-10-25,BRK-B,201.979996,0.0
S03,2018-10-26,BRK-B,198.490005,0.0
S03,2018-10-29,BRK-B,200.039993,0.0
S03,2018-10-30,BRK-B,203.350006,0.0
S03,2018-10-31,BRK-B,205.279999,0.0
S03,2018-11-01,BRK-B,205.860001,0.0
S03,2018-11-02,BRK-B,206.570007,0.0
S03,2018-11-05,BRK-B,216.240005,0.0
S03,2018-11-06,BRK-B,218.50999500000003,0.0
S03,2018-11-07,BRK-B,221.240005,0.0
S03,2018-11-08,BRK-B,222.419998,0.0
S03,2018-11-09,BRK-B,219.630005,0.0
S03,2018-11-12,BRK-B,215.419998,0.0
S03,2018-11-13,BRK-B,217.919998,0.0
S03,2018-11-14,BRK-B,216.02999900000003,0.0
S03,2018-11-15,BRK-B,217.380005,0.0
S03,2018-11-16,BRK-B,218.410004,0.0
S03,2018-11-19,BRK-B,217.940002,0.0
S03,2018-11-20,BRK-B,210.710007,0.0
S03,2018-11-21,BRK-B,210.860001,0.0
S03,2018-11-23,BRK-B,207.070007,0.0
S03,2018-11-26,BRK-B,210.630005,0.0
S03,2018-11-27,BRK-B,212.52999900000003,0.0
S03,2018-11-28,BRK-B,217.5,0.0
S03,2018-11-29,BRK-B,217.699997,0.0
S03,2018-11-30,BRK-B,218.240005,0.0
S03,2018-12-03,BRK-B,220.809998,0.0
S03,2018-12-04,BRK-B,210.119995,0.0
S03,2018-12-06,BRK-B,207.960007,0.0
S03,2018-12-07,BRK-B,204.880005,0.0
S03,2018-12-10,BRK-B,203.259995,0.0
S03,2018-12-11,BRK-B,202.279999,0.0
S03,2018-12-12,BRK-B,202.479996,0.0
S03,2018-12-13,BRK-B,202.419998,0.0
S03,2018-12-14,BRK-B,200.0,0.0
S03,2018-12-17,BRK-B,197.919998,0.0
S03,2018-12-18,BRK-B,196.520004,0.0
S03,2018-12-19,BRK-B,195.169998,0.0
S03,2018-12-20,BRK-B,193.580002,0.0
S03,2018-12-21,BRK-B,192.100006,0.0
S03,2018-12-24,BRK-B,187.759995,0.0
S03,2018-12-26,BRK-B,197.570007,0.0
S03,2018-12-27,BRK-B,200.119995,0.0
S03,2018-12-28,BRK-B,202.080002,0.0
S03,2018-12-31,BRK-B,204.179993,0.0
S03,2019-01-02,BRK-B,202.800003,0.0
S03,2019-01-03,BRK-B,191.660004,0.0
S03,2019-01-04,BRK-B,195.199997,0.0
S03,2019-01-07,BRK-B,196.910004,0.0
S03,2019-01-08,BRK-B,196.309998,0.0
S03,2019-01-09,BRK-B,196.369995,0.0
S03,2019-01-10,BRK-B,196.580002,0.0
S03,2019-01-11,BRK-B,196.289993,0.0
S03,2019-01-14,BRK-B,195.779999,0.0
S03,2019-01-15,BRK-B,196.940002,0.0
S03,2019-01-16,BRK-B,198.410004,0.0
S03,2019-01-17,BRK-B,198.779999,0.0
S03,2019-01-18,BRK-B,204.479996,0.0
S03,2019-01-22,BRK-B,200.720001,0.0
S03,2019-01-23,BRK-B,201.149994,0.0
S03,2019-01-24,BRK-B,201.020004,0.0
S03,2019-01-25,BRK-B,202.75,0.0
S03,2019-01-28,BRK-B,200.949997,0.0
S03,2019-01-29,BRK-B,202.050003,0.0
S03,2019-01-30,BRK-B,205.960007,0.0
S03,2019-01-31,BRK-B,205.539993,0.0
S03,2019-02-01,BRK-B,209.190002,0.0
S03,2019-02-04,BRK-B,208.520004,0.0
S03,2019-02-05,BRK-B,207.820007,0.0
S03,2019-02-06,BRK-B,206.009995,0.0
S03,2019-02-07,BRK-B,201.729996,0.0
S03,2019-02-08,BRK-B,200.919998,0.0
S03,2019-02-11,BRK-B,203.050003,0.0
S03,2019-02-12,BRK-B,206.149994,0.0
S03,2019-02-13,BRK-B,205.800003,0.0
S03,2019-02-14,BRK-B,202.779999,0.0
S03,2019-02-15,BRK-B,205.289993,0.0
S03,2019-02-19,BRK-B,205.690002,0.0
S03,2019-02-20,BRK-B,206.160004,0.0
S03,2019-02-21,BRK-B,205.330002,0.0
S03,2019-02-22,BRK-B,201.910004,0.0
S03,2019-02-25,BRK-B,202.309998,0.0
S03,2019-02-26,BRK-B,201.899994,0.0
S03,2019-02-27,BRK-B,202.289993,0.0
S03,2019-02-28,BRK-B,201.300003,0.0
S03,2019-03-01,BRK-B,203.130005,0.0
S03,2019-03-04,BRK-B,201.809998,0.0
S03,2019-03-05,BRK-B,201.470001,0.0
S03,2019-03-06,BRK-B,200.669998,0.0
S03,2019-03-07,BRK-B,199.300003,0.0
S03,2019-03-08,BRK-B,198.699997,0.0
S03,2019-03-11,BRK-B,202.089996,0.0
S03,2019-03-12,BRK-B,202.5,0.0
S03,2019-03-13,BRK-B,204.059998,0.0
S03,2019-03-14,BRK-B,203.380005,0.0
S03,2019-03-15,BRK-B,204.309998,0.0
S03,2019-03-18,BRK-B,206.679993,0.0
S03,2019-03-19,BRK-B,205.149994,0.0
S03,2019-03-20,BRK-B,203.270004,0.0
S03,2019-03-21,BRK-B,204.429993,0.0
S03,2019-03-22,BRK-B,200.550003,0.0
S03,2019-03-25,BRK-B,199.440002,0.0
S03,2019-03-26,BRK-B,200.619995,0.0
S03,2019-03-27,BRK-B,199.210007,0.0
S03,2019-03-28,BRK-B,200.660004,0.0
S03,2014-03-03,SPY,166.793854,0.0
S03,2014-03-04,SPY,169.13821399999995,0.0
S03,2014-03-05,SPY,169.291519,0.0
S03,2014-03-06,SPY,169.67926,0.0
S03,2014-03-07,SPY,169.751389,0.0
S03,2014-03-10,SPY,169.661179,0.0
S03,2014-03-11,SPY,168.822647,0.0
S03,2014-03-12,SPY,168.867706,0.0
S03,2014-03-13,SPY,166.974182,0.0
S03,2014-03-14,SPY,166.50531,0.0
S03,2014-03-17,SPY,168.011124,0.0
S03,2014-03-18,SPY,169.210342,0.0
S03,2014-03-19,SPY,168.30865500000004,0.0
S03,2014-03-20,SPY,169.291519,0.0
S03,2014-03-21,SPY,168.63458300000005,0.0
S03,2014-03-24,SPY,167.937164,0.0
S03,2014-03-25,SPY,168.734207,0.0
S03,2014-03-26,SPY,167.520584,0.0
S03,2014-03-27,SPY,167.167389,0.0
S03,2014-03-28,SPY,167.991547,0.0
S03,2014-03-31,SPY,169.368149,0.0
S03,2014-04-01,SPY,170.49118,5.8654060579556075
S03,2014-04-02,SPY,171.061722,0.0
S03,2014-04-03,SPY,170.835327,0.0
S03,2014-04-04,SPY,168.815704,0.0
S03,2014-04-07,SPY,166.950043,0.0
S03,2014-04-08,SPY,167.638336,0.0
S03,2014-04-09,SPY,169.44061299999996,0.0
S03,2014-04-10,SPY,165.881363,0.0
S03,2014-04-11,SPY,164.387024,0.0
S03,2014-04-14,SPY,165.682068,0.0
S03,2014-04-15,SPY,166.823227,0.0
S03,2014-04-16,SPY,168.571167,0.0
S03,2014-04-17,SPY,168.80664099999996,0.0
S03,2014-04-21,SPY,169.395294,0.0
S03,2014-04-22,SPY,170.165146,0.0
S03,2014-04-23,SPY,169.766647,0.0
S03,2014-04-24,SPY,170.110825,0.0
S03,2014-04-25,SPY,168.71608,0.0
S03,2014-04-28,SPY,169.250412,0.0
S03,2014-04-29,SPY,170.038345,0.0
S03,2014-04-30,SPY,170.545532,0.0
S03,2014-05-01,SPY,170.56364399999995,0.0
S03,2014-05-02,SPY,170.31909199999996,0.0
S03,2014-05-05,SPY,170.645126,0.0
S03,2014-05-06,SPY,169.159851,0.0
S03,2014-05-07,SPY,170.156097,0.0
S03,2014-05-08,SPY,169.97493,0.0
S03,2014-05-09,SPY,170.22851599999996,0.0
S03,2014-05-12,SPY,171.88591,0.0
S03,2014-05-13,SPY,172.039856,0.0
S03,2014-05-14,SPY,171.224747,0.0
S03,2014-05-15,SPY,169.721359,0.0
S03,2014-05-16,SPY,170.310059,0.0
S03,2014-05-19,SPY,170.93493700000005,0.0
S03,2014-05-20,SPY,169.857224,0.0
S03,2014-05-21,SPY,171.288147,0.0
S03,2014-05-22,SPY,171.70478799999995,0.0
S03,2014-05-23,SPY,172.393112,0.0
S03,2014-05-27,SPY,173.452682,0.0
S03,2014-05-28,SPY,173.32591200000005,0.0
S03,2014-05-29,SPY,174.222534,0.0
S03,2014-05-30,SPY,174.50328100000004,0.0
S03,2014-06-02,SPY,174.702545,0.0
S03,2014-06-03,SPY,174.611954,0.0
S03,2014-06-04,SPY,174.965164,0.0
S03,2014-06-05,SPY,176.106277,0.0
S03,2014-06-06,SPY,176.94856299999995,0.0
S03,2014-06-09,SPY,177.12973,0.0
S03,2014-06-10,SPY,177.147797,0.0
S03,2014-06-11,SPY,176.531906,0.0
S03,2014-06-12,SPY,175.282135,0.0
S03,2014-06-13,SPY,175.816513,0.0
S03,2014-06-16,SPY,175.961349,0.0
S03,2014-06-17,SPY,176.450424,0.0
S03,2014-06-18,SPY,177.745529,0.0
S03,2014-06-19,SPY,177.944763,0.0
S03,2014-06-20,SPY,178.305786,0.0
S03,2014-06-23,SPY,178.25118999999995,0.0
S03,2014-06-24,SPY,177.177353,0.0
S03,2014-06-25,SPY,177.97821000000005,0.0
S03,2014-06-26,SPY,177.850784,0.0
S03,2014-06-27,SPY,178.196579,0.0
S03,2014-06-30,SPY,178.105576,0.0
S03,2014-07-01,SPY,179.297668,0.0
S03,2014-07-02,SPY,179.47966,0.0
S03,2014-07-03,SPY,180.36235,0.0
S03,2014-07-07,SPY,179.734497,0.0
S03,2014-07-08,SPY,178.578766,0.0
S03,2014-07-09,SPY,179.379578,0.0
S03,2014-07-10,SPY,178.669769,0.0
S03,2014-07-11,SPY,178.915512,0.0
S03,2014-07-14,SPY,179.81639099999995,0.0
S03,2014-07-15,SPY,179.47966,0.0
S03,2014-07-16,SPY,180.143967,0.0
S03,2014-07-17,SPY,178.09651200000005,0.0
S03,2014-07-18,SPY,179.916458,0.0
S03,2014-07-21,SPY,179.579758,0.0
S03,2014-07-22,SPY,180.36235,0.0
S03,2014-07-23,SPY,180.762772,0.0
S03,2014-07-24,SPY,180.771896,0.0
S03,2014-07-25,SPY,179.92558300000005,0.0
S03,2014-07-28,SPY,179.998367,0.0
S03,2014-07-29,SPY,179.22486899999996,0.0
S03,2014-07-30,SPY,179.252197,0.0
S03,2014-07-31,SPY,175.712265,0.0
S03,2014-08-01,SPY,175.175385,0.0
S03,2014-08-04,SPY,176.44030800000004,0.0
S03,2014-08-05,SPY,174.729431,0.0
S03,2014-08-06,SPY,174.784042,0.0
S03,2014-08-07,SPY,173.837677,0.0
S03,2014-08-08,SPY,175.84877,0.0
S03,2014-08-11,SPY,176.358383,0.0
S03,2014-08-12,SPY,176.112686,0.0
S03,2014-08-13,SPY,177.30476399999995,0.0
S03,2014-08-14,SPY,178.141937,0.0
S03,2014-08-15,SPY,178.105576,0.0
S03,2014-08-18,SPY,179.597977,0.0
S03,2014-08-19,SPY,180.535263,0.0
S03,2014-08-20,SPY,181.017578,0.0
S03,2014-08-21,SPY,181.545349,0.0
S03,2014-08-22,SPY,181.26329,0.0
S03,2014-08-25,SPY,182.182388,0.0
S03,2014-08-26,SPY,182.30069,0.0
S03,2014-08-27,SPY,182.227921,0.0
S03,2014-08-28,SPY,182.127777,0.0
S03,2014-08-29,SPY,182.646484,0.0
S03,2014-09-02,SPY,182.555466,0.0
S03,2014-09-03,SPY,182.455399,0.0
S03,2014-09-04,SPY,182.191467,0.0
S03,2014-09-05,SPY,183.010452,0.0
S03,2014-09-08,SPY,182.537277,0.0
S03,2014-09-09,SPY,181.381607,0.0
S03,2014-09-10,SPY,182.064102,0.0
S03,2014-09-11,SPY,182.273392,0.0
S03,2014-09-12,SPY,181.208664,0.0
S03,2014-09-15,SPY,181.072159,0.0
S03,2014-09-16,SPY,182.437164,0.0
S03,2014-09-17,SPY,182.682892,0.0
S03,2014-09-18,SPY,183.656586,0.0
S03,2014-09-19,SPY,183.491257,0.0
S03,2014-09-22,SPY,182.074188,0.0
S03,2014-09-23,SPY,181.031921,0.0
S03,2014-09-24,SPY,182.44902,0.0
S03,2014-09-25,SPY,179.505051,0.0
S03,2014-09-26,SPY,180.931366,0.0
S03,2014-09-29,SPY,180.602203,0.0
S03,2014-09-30,SPY,180.12686200000005,0.0
S03,2014-10-01,SPY,177.685776,0.0
S03,2014-10-02,SPY,177.713165,0.0
S03,2014-10-03,SPY,179.669708,0.0
S03,2014-10-06,SPY,179.459396,0.0
S03,2014-10-07,SPY,176.689209,0.0
S03,2014-10-08,SPY,179.779404,0.0
S03,2014-10-09,SPY,176.213806,0.0
S03,2014-10-10,SPY,174.202469,0.0
S03,2014-10-13,SPY,171.34080500000005,0.0
S03,2014-10-14,SPY,171.605942,0.0
S03,2014-10-15,SPY,170.444794,0.0
S03,2014-10-16,SPY,170.298569,0.0
S03,2014-10-17,SPY,172.30993700000005,0.0
S03,2014-10-20,SPY,173.983002,0.0
S03,2014-10-21,SPY,177.42976399999995,0.0
S03,2014-10-22,SPY,176.168045,0.0
S03,2014-10-23,SPY,178.216034,0.0
S03,2014-10-24,SPY,179.587402,0.0
S03,2014-10-27,SPY,179.34053,0.0
S03,2014-10-28,SPY,181.397629,0.0
S03,2014-10-29,SPY,181.123352,0.0
S03,2014-10-30,SPY,182.284424,0.0
S03,2014-10-31,SPY,184.368958,0.0
S03,2014-11-03,SPY,184.469543,0.0
S03,2014-11-04,SPY,183.829575,0.0
S03,2014-11-05,SPY,184.990662,0.0
S03,2014-11-06,SPY,185.731186,0.0
S03,2014-11-07,SPY,185.904907,0.0
S03,2014-11-10,SPY,186.490036,0.0
S03,2014-11-11,SPY,186.672882,0.0
S03,2014-11-12,SPY,186.471771,0.0
S03,2014-11-13,SPY,186.682022,0.0
S03,2014-11-14,SPY,186.727737,0.0
S03,2014-11-17,SPY,186.846573,0.0
S03,2014-11-18,SPY,187.925415,0.0
S03,2014-11-19,SPY,187.623718,0.0
S03,2014-11-20,SPY,187.952805,0.0
S03,2014-11-21,SPY,188.958527,0.0
S03,2014-11-24,SPY,189.48877,0.0
S03,2014-11-25,SPY,189.351669,0.0
S03,2014-11-26,SPY,189.836197,0.0
S03,2014-11-28,SPY,189.433945,0.0
S03,2014-12-01,SPY,188.117416,0.0
S03,2014-12-02,SPY,189.333359,0.0
S03,2014-12-03,SPY,190.064804,0.0
S03,2014-12-04,SPY,189.854523,0.0
S03,2014-12-05,SPY,190.165314,0.0
S03,2014-12-08,SPY,188.894531,0.0
S03,2014-12-09,SPY,188.766541,0.0
S03,2014-12-10,SPY,185.740387,0.0
S03,2014-12-11,SPY,186.682022,0.0
S03,2014-12-12,SPY,183.664963,0.0
S03,2014-12-15,SPY,182.403336,0.0
S03,2014-12-16,SPY,180.940491,0.0
S03,2014-12-17,SPY,184.487778,0.0
S03,2014-12-18,SPY,189.049957,0.0
S03,2014-12-19,SPY,189.854279,0.0
S03,2014-12-22,SPY,190.727615,0.0
S03,2014-12-23,SPY,190.984985,0.0
S03,2014-12-24,SPY,191.003418,0.0
S03,2014-12-26,SPY,191.619354,0.0
S03,2014-12-29,SPY,191.876709,0.0
S03,2014-12-30,SPY,190.847137,0.0
S03,2014-12-31,SPY,188.953339,0.0
S03,2015-01-02,SPY,188.852234,0.0
S03,2015-01-05,SPY,185.441605,0.0
S03,2015-01-06,SPY,183.694977,0.0
S03,2015-01-07,SPY,185.983978,0.0
S03,2015-01-08,SPY,189.284317,0.0
S03,2015-01-09,SPY,187.767456,0.0
S03,2015-01-12,SPY,186.296539,0.0
S03,2015-01-13,SPY,185.772598,0.0
S03,2015-01-14,SPY,184.651016,0.0
S03,2015-01-15,SPY,182.959518,0.0
S03,2015-01-16,SPY,185.358871,0.0
S03,2015-01-20,SPY,185.75415,0.0
S03,2015-01-21,SPY,186.691849,0.0
S03,2015-01-22,SPY,189.468185,0.0
S03,2015-01-23,SPY,188.429352,0.0
S03,2015-01-26,SPY,188.870605,0.0
S03,2015-01-27,SPY,186.379318,0.0
S03,2015-01-28,SPY,183.989105,0.0
S03,2015-01-29,SPY,185.68985,0.0
S03,2015-01-30,SPY,183.354767,0.0
S03,2015-02-02,SPY,185.625473,0.0
S03,2015-02-03,SPY,188.309845,0.0
S03,2015-02-04,SPY,187.592804,0.0
S03,2015-02-05,SPY,189.486526,0.0
S03,2015-02-06,SPY,188.96254,0.0
S03,2015-02-09,SPY,188.11676,0.0
S03,2015-02-10,SPY,190.12088,0.0
S03,2015-02-11,SPY,190.231171,0.0
S03,2015-02-12,SPY,192.060577,0.0
S03,2015-02-13,SPY,192.851196,0.0
S03,2015-02-17,SPY,193.154541,0.0
S03,2015-02-18,SPY,193.172974,0.0
S03,2015-02-19,SPY,193.035049,0.0
S03,2015-02-20,SPY,194.193375,0.0
S03,2015-02-23,SPY,194.165817,0.0
S03,2015-02-24,SPY,194.717361,0.0
S03,2015-02-25,SPY,194.551895,0.0
S03,2015-02-26,SPY,194.322052,0.0
S03,2015-02-27,SPY,193.660187,0.0
S03,2015-03-02,SPY,194.882874,0.0
S03,2015-03-03,SPY,194.083038,0.0
S03,2015-03-04,SPY,193.264908,0.0
S03,2015-03-05,SPY,193.476303,0.0
S03,2015-03-06,SPY,190.755188,0.0
S03,2015-03-09,SPY,191.545776,0.0
S03,2015-03-10,SPY,188.438507,0.0
S03,2015-03-11,SPY,187.997238,0.0
S03,2015-03-12,SPY,190.387466,0.0
S03,2015-03-13,SPY,189.219955,0.0
S03,2015-03-16,SPY,191.748032,0.0
S03,2015-03-17,SPY,191.178085,0.0
S03,2015-03-18,SPY,193.476303,0.0
S03,2015-03-19,SPY,192.593811,0.0
S03,2015-03-20,SPY,194.293594,0.0
S03,2015-03-23,SPY,193.915024,0.0
S03,2015-03-24,SPY,192.825363,0.0
S03,2015-03-25,SPY,189.999786,0.0
S03,2015-03-26,SPY,189.547302,0.0
S03,2015-03-27,SPY,189.981308,0.0
S03,2015-03-30,SPY,192.299042,0.0
S03,2015-03-31,SPY,190.618439,0.0
S03,2015-04-01,SPY,189.944336,0.0
S03,2015-04-02,SPY,190.627686,0.0
S03,2015-04-06,SPY,191.911209,0.0
S03,2015-04-07,SPY,191.403336,0.0
S03,2015-04-08,SPY,192.049667,0.0
S03,2015-04-09,SPY,192.899231,0.0
S03,2015-04-10,SPY,193.951889,0.0
S03,2015-04-13,SPY,193.074707,0.0
S03,2015-04-14,SPY,193.444061,0.0
S03,2015-04-15,SPY,194.312042,0.0
S03,2015-04-16,SPY,194.256653,0.0
S03,2015-04-17,SPY,192.022003,0.0
S03,2015-04-20,SPY,193.776489,0.0
S03,2015-04-21,SPY,193.545654,0.0
S03,2015-04-22,SPY,194.496765,0.0
S03,2015-04-23,SPY,194.986145,0.0
S03,2015-04-24,SPY,195.438599,0.0
S03,2015-04-27,SPY,194.626022,0.0
S03,2015-04-28,SPY,195.244736,0.0
S03,2015-04-29,SPY,194.441315,0.0
S03,2015-04-30,SPY,192.492935,0.0
S03,2015-05-01,SPY,194.579849,0.0
S03,2015-05-04,SPY,195.133881,0.0
S03,2015-05-05,SPY,192.899231,0.0
S03,2015-05-06,SPY,192.105087,0.0
S03,2015-05-07,SPY,192.871552,0.0
S03,2015-05-08,SPY,195.410919,0.0
S03,2015-05-11,SPY,194.478302,0.0
S03,2015-05-12,SPY,193.896515,0.0
S03,2015-05-13,SPY,193.933487,0.0
S03,2015-05-14,SPY,195.955719,0.0
S03,2015-05-15,SPY,196.168091,0.0
S03,2015-05-18,SPY,196.777573,0.0
S03,2015-05-19,SPY,196.712906,0.0
S03,2015-05-20,SPY,196.574402,0.0
S03,2015-05-21,SPY,197.146927,0.0
S03,2015-05-22,SPY,196.67598,0.0
S03,2015-05-26,SPY,194.561401,0.0
S03,2015-05-27,SPY,196.408203,0.0
S03,2015-05-28,SPY,196.186539,0.0
S03,2015-05-29,SPY,194.967712,0.0
S03,2015-06-01,SPY,195.364731,0.0
S03,2015-06-02,SPY,195.170853,0.0
S03,2015-06-03,SPY,195.687958,0.0
S03,2015-06-04,SPY,194.035034,0.0
S03,2015-06-05,SPY,193.702621,0.0
S03,2015-06-08,SPY,192.455994,0.0
S03,2015-06-09,SPY,192.483749,0.0
S03,2015-06-10,SPY,194.801468,0.0
S03,2015-06-11,SPY,195.438599,0.0
S03,2015-06-12,SPY,193.850388,0.0
S03,2015-06-15,SPY,193.083969,0.0
S03,2015-06-16,SPY,194.145859,0.0
S03,2015-06-17,SPY,194.459778,0.0
S03,2015-06-18,SPY,196.417419,0.0
S03,2015-06-19,SPY,195.610214,0.0
S03,2015-06-22,SPY,196.612335,0.0
S03,2015-06-23,SPY,196.760788,0.0
S03,2015-06-24,SPY,195.331833,0.0
S03,2015-06-25,SPY,194.700867,0.0
S03,2015-06-26,SPY,194.765823,0.0
S03,2015-06-29,SPY,190.655243,0.0
S03,2015-06-30,SPY,191.044968,0.0
S03,2015-07-01,SPY,192.603836,0.0
S03,2015-07-02,SPY,192.371857,0.0
S03,2015-07-06,SPY,191.768707,0.0
S03,2015-07-07,SPY,193.012085,0.0
S03,2015-07-08,SPY,189.783005,0.0
S03,2015-07-09,SPY,190.033524,0.0
S03,2015-07-10,SPY,192.520294,0.0
S03,2015-07-13,SPY,194.63591,0.0
S03,2015-07-14,SPY,195.526703,0.0
S03,2015-07-15,SPY,195.443222,0.0
S03,2015-07-16,SPY,196.964966,0.0
S03,2015-07-17,SPY,197.150528,0.0
S03,2015-07-20,SPY,197.289703,0.0
S03,2015-07-21,SPY,196.49173,0.0
S03,2015-07-22,SPY,196.055603,0.0
S03,2015-07-23,SPY,194.988495,0.0
S03,2015-07-24,SPY,192.947144,0.0
S03,2015-07-27,SPY,191.833664,0.0
S03,2015-07-28,SPY,194.218353,0.0
S03,2015-07-29,SPY,195.573105,0.0
S03,2015-07-30,SPY,195.619522,0.0
S03,2015-07-31,SPY,195.276169,0.0
S03,2015-08-03,SPY,194.608093,0.0
S03,2015-08-04,SPY,194.2276,0.0
S03,2015-08-05,SPY,194.951416,0.0
S03,2015-08-06,SPY,193.327576,0.0
S03,2015-08-07,SPY,192.928589,0.0
S03,2015-08-10,SPY,195.443222,0.0
S03,2015-08-11,SPY,193.615204,0.0
S03,2015-08-12,SPY,193.856445,0.0
S03,2015-08-13,SPY,193.652359,0.0
S03,2015-08-14,SPY,194.264786,0.0
S03,2015-08-17,SPY,195.378235,0.0
S03,2015-08-18,SPY,194.793686,0.0
S03,2015-08-19,SPY,193.262634,0.0
S03,2015-08-20,SPY,189.300507,0.0
S03,2015-08-21,SPY,183.380508,0.0
S03,2015-08-24,SPY,175.883118,0.0
S03,2015-08-25,SPY,173.730392,0.0
S03,2015-08-26,SPY,180.643188,0.0
S03,2015-08-27,SPY,184.800201,0.0
S03,2015-08-28,SPY,184.87442,0.0
S03,2015-08-31,SPY,183.296997,0.0
S03,2015-09-01,SPY,177.943024,0.0
S03,2015-09-02,SPY,181.320587,0.0
S03,2015-09-03,SPY,181.543274,0.0
S03,2015-09-04,SPY,178.703903,0.0
S03,2015-09-08,SPY,183.222778,0.0
S03,2015-09-09,SPY,180.717438,0.0
S03,2015-09-10,SPY,181.728851,0.0
S03,2015-09-11,SPY,182.554703,0.0
S03,2015-09-14,SPY,181.849472,0.0
S03,2015-09-15,SPY,184.141388,0.0
S03,2015-09-16,SPY,185.709534,0.0
S03,2015-09-17,SPY,185.301239,0.0
S03,2015-09-18,SPY,182.217133,0.0
S03,2015-09-21,SPY,183.224487,0.0
S03,2015-09-22,SPY,180.855392,0.0
S03,2015-09-23,SPY,180.575546,0.0
S03,2015-09-24,SPY,179.95060700000005,0.0
S03,2015-09-25,SPY,179.894653,0.0
S03,2015-09-28,SPY,175.268356,0.0
S03,2015-09-29,SPY,175.42691000000005,0.0
S03,2015-09-30,SPY,178.70076,0.0
S03,2015-10-01,SPY,179.204468,0.0
S03,2015-10-02,SPY,181.881378,0.0
S03,2015-10-05,SPY,185.117889,0.0
S03,2015-10-06,SPY,184.483643,0.0
S03,2015-10-07,SPY,185.99469,0.0
S03,2015-10-08,SPY,187.673615,0.0
S03,2015-10-09,SPY,187.785507,0.0
S03,2015-10-12,SPY,187.962769,0.0
S03,2015-10-13,SPY,186.778168,0.0
S03,2015-10-14,SPY,185.882736,0.0
S03,2015-10-15,SPY,188.736893,0.0
S03,2015-10-16,SPY,189.595016,0.0
S03,2015-10-19,SPY,189.688278,0.0
S03,2015-10-20,SPY,189.445755,0.0
S03,2015-10-21,SPY,188.270508,0.0
S03,2015-10-22,SPY,191.404465,0.0
S03,2015-10-23,SPY,193.559082,0.0
S03,2015-10-26,SPY,193.064743,0.0
S03,2015-10-27,SPY,192.673004,0.0
S03,2015-10-28,SPY,194.883545,0.0
S03,2015-10-29,SPY,194.836914,0.0
S03,2015-10-30,SPY,193.941513,0.0
S03,2015-11-02,SPY,196.236008,0.0
