PID,AID,Date,mv,cost
Port1,BABA,2019-03-01,61355.91392374933,35000.0
Port1,BABA,2019-03-04,62480.39248325048,35000.0
Port1,BABA,2019-03-05,61729.6267524771,35000.0
Port1,BABA,2019-03-06,61452.67694888893,35000.0
Port1,BABA,2019-03-07,59167.01539381961,35000.0
Port1,BABA,2019-03-08,58402.90004733211,35000.0
Port1,BABA,2019-03-11,60198.065996394056,35000.0
Port1,BABA,2019-03-12,60271.47453485445,35000.0
Port1,BABA,2019-03-13,60294.82902153369,35000.0
Port1,BABA,2019-03-14,60181.38131246701,35000.0
Port1,BABA,2019-03-15,60384.92224392112,35000.0
Port1,BABA,2019-03-18,60671.881923579276,35000.0
Port1,BABA,2019-03-19,60775.319756575955,35000.0
Port1,BABA,2019-03-20,60488.36041059147,35000.0
Port1,BABA,2019-03-21,60561.76894905187,35000.0
Port1,BABA,2019-03-22,58813.31731212692,35000.0
Port1,BABA,2019-03-25,59650.841197074806,35000.0
Port1,BABA,2019-03-26,59420.60570562365,35000.0
Port1,BABA,2019-03-27,59070.247363575116,35000.0
Port1,BABA,2019-03-28,59303.81792323918,35000.0
Port1,CRM,2014-03-03,0.0,0.0
Port1,CRM,2014-03-04,0.0,0.0
Port1,CRM,2014-03-05,0.0,0.0
Port1,CRM,2014-03-06,0.0,0.0
Port1,CRM,2014-03-07,0.0,0.0
Port1,CRM,2014-03-10,0.0,0.0
Port1,CRM,2014-03-11,0.0,0.0
Port1,CRM,2014-03-12,0.0,0.0
Port1,CRM,2014-03-13,0.0,0.0
Port1,CRM,2014-03-14,0.0,0.0
Port1,CRM,2014-03-17,0.0,0.0
Port1,CRM,2014-03-18,0.0,0.0
Port1,CRM,2014-03-19,0.0,0.0
Port1,CRM,2014-03-20,0.0,0.0
Port1,CRM,2014-03-21,0.0,0.0
Port1,CRM,2014-03-24,0.0,0.0
Port1,CRM,2014-03-25,0.0,0.0
Port1,CRM,2014-03-26,0.0,0.0
Port1,CRM,2014-03-27,0.0,0.0
Port1,CRM,2014-03-28,0.0,0.0
Port1,CRM,2014-03-31,0.0,0.0
Port1,CRM,2014-04-01,1000.0,1000.0
Port1,CRM,2014-04-02,988.9456290637013,1000.0
Port1,CRM,2014-04-03,947.9592338088304,1000.0
Port1,CRM,2014-04-04,925.3401517914991,1000.0
Port1,CRM,2014-04-07,917.8571754737616,1000.0
Port1,CRM,2014-04-08,938.945577192952,1000.0
Port1,CRM,2014-04-09,968.5374484445143,1000.0
Port1,CRM,2014-04-10,927.7210872061407,1000.0
Port1,CRM,2014-04-11,899.1496581488037,1000.0
Port1,CRM,2014-04-14,914.6258488881946,1000.0
Port1,CRM,2014-04-15,939.2857302599613,1000.0
Port1,CRM,2014-04-16,952.0408325177012,1000.0
Port1,CRM,2014-04-17,954.0816148653336,1000.0
Port1,CRM,2014-04-21,954.2517339158458,1000.0
Port1,CRM,2014-04-22,970.748349842659,1000.0
Port1,CRM,2014-04-23,946.2585024873897,1000.0
Port1,CRM,2014-04-24,930.7823287548014,1000.0
Port1,CRM,2014-04-25,897.9591819380812,1000.0
Port1,CRM,2014-04-28,835.5442489038138,1000.0
Port1,CRM,2014-04-29,863.265286790226,1000.0
Port1,CRM,2014-04-30,878.4014094966226,1000.0
Port1,CRM,2014-05-01,1885.71433479106,2000.0
Port1,CRM,2014-05-02,1898.7491173815406,2000.0
Port1,CRM,2014-05-05,1942.560943699062,2000.0
Port1,CRM,2014-05-06,1874.8518168214887,2000.0
Port1,CRM,2014-05-07,1825.9710109748678,2000.0
Port1,CRM,2014-05-08,1815.8328346684846,2000.0
Port1,CRM,2014-05-09,1820.5397700940975,2000.0
Port1,CRM,2014-05-12,1934.5951044296487,2000.0
Port1,CRM,2014-05-13,1892.955832397285,2000.0
Port1,CRM,2014-05-14,1878.4726923527103,2000.0
Port1,CRM,2014-05-15,1861.8168893988839,2000.0
Port1,CRM,2014-05-16,1875.5759774445205,2000.0
Port1,CRM,2014-05-19,1927.3534981993305,2000.0
Port1,CRM,2014-05-20,1915.0427313997575,2000.0
Port1,CRM,2014-05-21,1817.2810472904544,2000.0
Port1,CRM,2014-05-22,1928.8018194453946,2000.0
Port1,CRM,2014-05-23,1933.870943806617,2000.0
Port1,CRM,2014-05-27,1968.2686096086625,2000.0
Port1,CRM,2014-05-28,1931.336381626006,2000.0
Port1,CRM,2014-05-29,1969.7169670627566,2000.0
Port1,CRM,2014-05-30,1905.6287157164054,2000.0
Port1,CRM,2014-06-02,1896.5767079285072,2000.0
Port1,CRM,2014-06-03,1844.7992233817279,2000.0
Port1,CRM,2014-06-04,1849.1441509118881,2000.0
Port1,CRM,2014-06-05,1860.006524049335,2000.0
Port1,CRM,2014-06-06,1875.5759774445205,2000.0
Port1,CRM,2014-06-09,1872.317254640877,2000.0
Port1,CRM,2014-06-10,1921.198169111591,2000.0
Port1,CRM,2014-06-11,1930.250176899489,2000.0
Port1,CRM,2014-06-12,1920.4740084885584,2000.0
Port1,CRM,2014-06-13,1966.4582080510827,2000.0
Port1,CRM,2014-06-16,1977.3206173965607,2000.0
Port1,CRM,2014-06-17,2093.548361185145,2000.0
Port1,CRM,2014-06-18,2091.3758068999873,2000.0
Port1,CRM,2014-06-19,2095.720879262273,2000.0
Port1,CRM,2014-06-20,2082.323799112089,2000.0
Port1,CRM,2014-06-23,2100.0658067924323,2000.0
Port1,CRM,2014-06-24,2080.5134337625404,2000.0
Port1,CRM,2014-06-25,2078.703068412992,2000.0
Port1,CRM,2014-06-26,2070.0130685205468,2000.0
Port1,CRM,2014-06-27,2077.6168636864754,2000.0
Port1,CRM,2014-06-30,2102.962521700622,2000.0
Port1,CRM,2014-07-01,3143.515480382376,3000.0
Port1,CRM,2014-07-02,3128.116449682589,3000.0
Port1,CRM,2014-07-03,3120.1513550690224,3000.0
Port1,CRM,2014-07-07,3044.749570952295,3000.0
Port1,CRM,2014-07-08,2914.654707094906,3000.0
Port1,CRM,2014-07-09,2899.25567639512,3000.0
Port1,CRM,2014-07-10,2883.325752667597,3000.0
Port1,CRM,2014-07-11,2878.546759619365,3000.0
Port1,CRM,2014-07-14,2906.1587725535246,3000.0
Port1,CRM,2014-07-15,2853.589955222802,3000.0
Port1,CRM,2014-07-16,2864.740885902091,3000.0
Port1,CRM,2014-07-17,2795.1798808890694,3000.0
Port1,CRM,2014-07-18,2840.845867561001,3000.0
Port1,CRM,2014-07-21,2831.2878814645337,3000.0
Port1,CRM,2014-07-22,2846.15575363697,3000.0
Port1,CRM,2014-07-23,2846.15575363697,3000.0
Port1,CRM,2014-07-24,2870.581877405488,3000.0
Port1,CRM,2014-07-25,2914.654707094906,3000.0
Port1,CRM,2014-07-28,2867.3958289400757,3000.0
Port1,CRM,2014-07-29,2911.4688710291853,3000.0
Port1,CRM,2014-07-30,2986.8706551459118,3000.0
Port1,CRM,2014-07-31,2880.670809629613,3000.0
Port1,CRM,2014-08-01,3839.7838691058373,4000.0
Port1,CRM,2014-08-04,3941.7378850687774,4000.0
Port1,CRM,2014-08-05,3898.6585686735816,4000.0
Port1,CRM,2014-08-06,3869.221182990459,4000.0
Port1,CRM,2014-08-07,3859.1694645557,4000.0
Port1,CRM,2014-08-08,3908.7103589068433,4000.0
Port1,CRM,2014-08-11,3939.583714623288,4000.0
Port1,CRM,2014-08-12,3787.3709628895467,4000.0
Port1,CRM,2014-08-13,3792.3968580061774,4000.0
Port1,CRM,2014-08-14,3841.9376805588204,4000.0
Port1,CRM,2014-08-15,3850.5537161542625,4000.0
Port1,CRM,2014-08-18,3904.402592403877,4000.0
Port1,CRM,2014-08-19,3946.045579773243,4000.0
Port1,CRM,2014-08-20,3976.918935489688,4000.0
Port1,CRM,2014-08-21,3999.894456022857,4000.0
Port1,CRM,2014-08-22,4293.550327837422,4000.0
Port1,CRM,2014-08-25,4252.625253686215,4000.0
Port1,CRM,2014-08-26,4282.062567570836,4000.0
Port1,CRM,2014-08-27,4277.754872866372,4000.0
Port1,CRM,2014-08-28,4185.134733918533,4000.0
Port1,CRM,2014-08-29,4242.5734634529545,4000.0
Port1,CRM,2014-09-02,4297.140181122227,4000.0
Port1,CRM,2014-09-03,4238.265481554483,4000.0
Port1,CRM,2014-09-04,4241.855622033296,4000.0
Port1,CRM,2014-09-05,4294.2684564510855,4000.0
Port1,CRM,2014-09-08,4333.757632367468,4000.0
Port1,CRM,2014-09-09,4283.498609402661,4000.0
Port1,CRM,2014-09-10,4358.169122933961,4000.0
Port1,CRM,2014-09-11,4394.786215186697,4000.0
Port1,CRM,2014-09-12,4254.061223719538,4000.0
Port1,CRM,2014-09-15,4133.439740920402,4000.0
Port1,CRM,2014-09-16,4136.311752785548,4000.0
Port1,CRM,2014-09-17,4124.8239925189655,4000.0
Port1,CRM,2014-09-18,4139.901606070355,4000.0
Port1,CRM,2014-09-19,4181.544880633727,4000.0
Port1,CRM,2014-09-22,4115.490115503864,4000.0
Port1,CRM,2014-09-23,4078.872951452628,4000.0
Port1,CRM,2014-09-24,4139.901606070355,4000.0
Port1,CRM,2014-09-25,4014.9720695742467,4000.0
Port1,CRM,2014-09-26,4060.9233260360893,4000.0
Port1,CRM,2014-09-29,4109.02825035391,4000.0
Port1,CRM,2014-09-30,4130.567729055254,4000.0
Port1,CRM,2014-10-01,5073.1289995208335,5000.0
Port1,CRM,2014-10-02,5065.080582755703,5000.0
Port1,CRM,2014-10-03,5227.83564672764,5000.0
Port1,CRM,2014-10-06,5213.527509235601,5000.0
Port1,CRM,2014-10-07,5089.225654199378,5000.0
Port1,CRM,2014-10-08,5177.757433783083,5000.0
Port1,CRM,2014-10-09,5108.89943267679,5000.0
Port1,CRM,2014-10-10,4897.854315243366,5000.0
Port1,CRM,2014-10-13,4760.138491882496,5000.0
Port1,CRM,2014-10-14,4714.531393052484,5000.0
Port1,CRM,2014-10-15,4747.618871576963,5000.0
Port1,CRM,2014-10-16,4817.3709524247915,5000.0
Port1,CRM,2014-10-17,4974.760643688929,5000.0
Port1,CRM,2014-10-20,5010.530808567307,5000.0
Port1,CRM,2014-10-21,5118.7363666284255,5000.0
Port1,CRM,2014-10-22,5030.204587044719,5000.0
Port1,CRM,2014-10-23,5175.968827170719,5000.0
Port1,CRM,2014-10-24,5327.0984400045145,5000.0
Port1,CRM,2014-10-27,5285.962634140764,5000.0
Port1,CRM,2014-10-28,5502.373034856124,5000.0
Port1,CRM,2014-10-29,5452.2947324857105,5000.0
Port1,CRM,2014-10-30,5519.364126979639,5000.0
Port1,CRM,2014-10-31,5722.360917073792,5000.0
Port1,CRM,2014-11-03,5686.590394491977,5000.0
Port1,CRM,2014-11-04,5684.801877305473,5000.0
Port1,CRM,2014-11-05,5536.354950825575,5000.0
Port1,CRM,2014-11-06,5641.8774648293565,5000.0
Port1,CRM,2014-11-07,5720.572310461428,5000.0
Port1,CRM,2014-11-10,5763.496365234105,5000.0
Port1,CRM,2014-11-11,5728.620369523122,5000.0
Port1,CRM,2014-11-12,5702.68704917052,5000.0
Port1,CRM,2014-11-13,5648.137274982124,5000.0
Port1,CRM,2014-11-14,5715.206669476053,5000.0
Port1,CRM,2014-11-17,5590.010287569,5000.0
Port1,CRM,2014-11-18,5586.433521473568,5000.0
Port1,CRM,2014-11-19,5456.765936026112,5000.0
Port1,CRM,2014-11-20,5213.527509235601,5000.0
Port1,CRM,2014-11-21,5203.690664709825,5000.0
Port1,CRM,2014-11-24,5194.74816820316,5000.0
Port1,CRM,2014-11-25,5306.5304923597105,5000.0
Port1,CRM,2014-11-26,5296.693647833933,5000.0
Port1,CRM,2014-11-28,5353.926108376227,5000.0
Port1,CRM,2014-12-01,6283.279947786867,6000.0
Port1,CRM,2014-12-02,6301.359585369883,6000.0
Port1,CRM,2014-12-03,6262.009429332291,6000.0
Port1,CRM,2014-12-04,6269.454073568171,6000.0
Port1,CRM,2014-12-05,6258.818548460732,6000.0
Port1,CRM,2014-12-08,5999.319733514179,6000.0
Port1,CRM,2014-12-09,5970.604570823723,6000.0
Port1,CRM,2014-12-10,5883.395987555475,6000.0
Port1,CRM,2014-12-11,5900.412317237487,6000.0
Port1,CRM,2014-12-12,5856.807972427331,6000.0
Port1,CRM,2014-12-15,5892.967673001606,6000.0
Port1,CRM,2014-12-16,5720.6774413233,6000.0
Port1,CRM,2014-12-17,6062.067449216595,6000.0
Port1,CRM,2014-12-18,6309.867962915008,6000.0
Port1,CRM,2014-12-19,6366.234448634611,6000.0
Port1,CRM,2014-12-22,6366.234448634611,6000.0
Port1,CRM,2014-12-23,6434.2996610105965,6000.0
Port1,CRM,2014-12-24,6416.220023427581,6000.0
Port1,CRM,2014-12-26,6466.205172812309,6000.0
Port1,CRM,2014-12-29,6418.3466392295895,6000.0
Port1,CRM,2014-12-30,6320.502956262145,6000.0
Port1,CRM,2014-12-31,6307.740815352697,6000.0
Port1,CRM,2015-01-02,6300.2962774688785,6000.0
Port1,CRM,2015-01-05,6186.499147312184,6000.0
Port1,CRM,2015-01-06,6083.337967671171,6000.0
Port1,CRM,2015-01-07,6054.622804980717,6000.0
Port1,CRM,2015-01-08,6231.1672254315845,6000.0
Port1,CRM,2015-01-09,6185.43583941118,6000.0
Port1,CRM,2015-01-12,6139.704453390773,6000.0
Port1,CRM,2015-01-13,6165.229054265851,6000.0
Port1,CRM,2015-01-14,6088.655464344739,6000.0
Port1,CRM,2015-01-15,5861.062161199895,6000.0
Port1,CRM,2015-01-16,6023.78060108001,6000.0
Port1,CRM,2015-01-20,6092.909653117303,6000.0
Port1,CRM,2015-01-21,6137.57730582846,6000.0
Port1,CRM,2015-01-22,6168.419509729168,6000.0
Port1,CRM,2015-01-23,6234.357680894902,6000.0
Port1,CRM,2015-01-26,6357.726071089483,6000.0
Port1,CRM,2015-01-27,6146.085683373588,6000.0
Port1,CRM,2015-01-28,5992.938397179303,6000.0
Port1,CRM,2015-01-29,6179.054503076302,6000.0
Port1,CRM,2015-01-30,6003.5739222867405,6000.0
Port1,CRM,2015-02-02,6091.845919808055,6000.0
Port1,CRM,2015-02-03,6233.294372993896,6000.0
Port1,CRM,2015-02-04,6273.708262340733,6000.0
Port1,CRM,2015-02-05,6302.4228932708875,6000.0
Port1,CRM,2015-02-06,6292.851207824756,6000.0
Port1,CRM,2015-02-09,6166.292468518916,6000.0
Port1,CRM,2015-02-10,6252.437743886158,6000.0
Port1,CRM,2015-02-11,6253.501051787164,6000.0
Port1,CRM,2015-02-12,6515.127014296031,6000.0
Port1,CRM,2015-02-13,6684.22679051102,6000.0
Port1,CRM,2015-02-17,6601.272396015334,6000.0
Port1,CRM,2015-02-18,6700.179812292026,6000.0
Port1,CRM,2015-02-19,6679.973027146699,6000.0
Port1,CRM,2015-02-20,6778.88054977545,6000.0
Port1,CRM,2015-02-23,6655.512159580868,6000.0
Port1,CRM,2015-02-24,6586.3831075435755,6000.0
Port1,CRM,2015-02-25,6686.353938073333,6000.0
Port1,CRM,2015-02-26,7470.168517698926,6000.0
Port1,CRM,2015-02-27,7378.705639306054,6000.0
Port1,CRM,2015-03-02,7280.861956338608,6000.0
Port1,CRM,2015-03-03,7120.270132260504,6000.0
Port1,CRM,2015-03-04,6900.12136699948,6000.0
Port1,CRM,2015-03-05,6975.631223611345,6000.0
Port1,CRM,2015-03-06,6866.088813987517,6000.0
Port1,CRM,2015-03-09,6963.933241419386,6000.0
Port1,CRM,2015-03-10,6781.007165577461,6000.0
Port1,CRM,2015-03-11,6772.499213440577,6000.0
Port1,CRM,2015-03-12,6907.56601123536,6000.0
Port1,CRM,2015-03-13,6870.34289640802,6000.0
Port1,CRM,2015-03-16,7064.967379850149,6000.0
Port1,CRM,2015-03-17,7184.082006680412,6000.0
Port1,CRM,2015-03-18,7290.434067192982,6000.0
Port1,CRM,2015-03-19,7325.529609049768,6000.0
Port1,CRM,2015-03-20,7198.97118880011,6000.0
Port1,CRM,2015-03-23,7195.780839688854,6000.0
Port1,CRM,2015-03-24,7164.938635788147,6000.0
Port1,CRM,2015-03-25,6995.838434164916,6000.0
Port1,CRM,2015-03-26,7018.172260520496,6000.0
Port1,CRM,2015-03-27,7077.729946167839,6000.0
Port1,CRM,2015-03-30,7109.635032561308,6000.0
Port1,CRM,2015-03-31,7105.380950140804,6000.0
Port1,CRM,2015-04-01,8027.744371374871,7000.0
Port1,CRM,2015-04-02,8100.635267584833,7000.0
Port1,CRM,2015-04-06,8253.706902834194,7000.0
Port1,CRM,2015-04-07,8285.292455719551,7000.0
Port1,CRM,2015-04-08,8286.50755100969,7000.0
Port1,CRM,2015-04-09,8229.40937049979,7000.0
Port1,CRM,2015-04-10,8217.260968788285,7000.0
Port1,CRM,2015-04-13,8149.229603342248,7000.0
Port1,CRM,2015-04-14,8128.577356878257,7000.0
Port1,CRM,2015-04-15,8165.022319042309,7000.0
Port1,CRM,2015-04-16,8250.062588845636,7000.0
Port1,CRM,2015-04-17,7994.942872802748,7000.0
Port1,CRM,2015-04-20,8127.362261588118,7000.0
Port1,CRM,2015-04-21,8185.674565506302,7000.0
Port1,CRM,2015-04-22,8225.764935026,7000.0
Port1,CRM,2015-04-23,8318.093954291673,7000.0
Port1,CRM,2015-04-24,8240.343527317784,7000.0
Port1,CRM,2015-04-27,8241.557650726065,7000.0
Port1,CRM,2015-04-28,8126.14704481275,7000.0
Port1,CRM,2015-04-29,9068.872809335307,7000.0
Port1,CRM,2015-04-30,8846.554591864538,7000.0
Port1,CRM,2015-05-01,9912.156738612155,8000.0
Port1,CRM,2015-05-04,9674.351049427016,8000.0
Port1,CRM,2015-05-05,9829.735453984445,8000.0
Port1,CRM,2015-05-06,9970.256893185537,8000.0
Port1,CRM,2015-05-07,10068.891498855184,8000.0
Port1,CRM,2015-05-08,9782.444900727764,8000.0
Port1,CRM,2015-05-11,9620.30425889328,8000.0
Port1,CRM,2015-05-12,9697.320742862645,8000.0
Port1,CRM,2015-05-13,9700.023616100054,8000.0
Port1,CRM,2015-05-14,9847.300211645088,8000.0
Port1,CRM,2015-05-15,9782.444900727764,8000.0
Port1,CRM,2015-05-18,9836.4916912615,8000.0
Port1,CRM,2015-05-19,9658.13772838508,8000.0
Port1,CRM,2015-05-20,9479.7839006253,8000.0
Port1,CRM,2015-05-21,9851.354656617841,8000.0
Port1,CRM,2015-05-22,10135.099327324318,8000.0
Port1,CRM,2015-05-26,9940.531097589494,8000.0
Port1,CRM,2015-05-27,9991.87501488582,8000.0
Port1,CRM,2015-05-28,9820.277289286456,8000.0
Port1,CRM,2015-05-29,9829.735453984445,8000.0
Port1,CRM,2015-06-01,10877.026007241127,9000.0
Port1,CRM,2015-06-02,10847.267296531667,9000.0
Port1,CRM,2015-06-03,10932.081169537538,9000.0
Port1,CRM,2015-06-04,10744.59724480233,9000.0
Port1,CRM,2015-06-05,10943.985189488829,9000.0
Port1,CRM,2015-06-08,10689.542082505921,9000.0
Port1,CRM,2015-06-09,10677.639252926863,9000.0
Port1,CRM,2015-06-10,10866.610398974206,9000.0
Port1,CRM,2015-06-11,10772.86903179272,9000.0
Port1,CRM,2015-06-12,10679.126474238998,9000.0
Port1,CRM,2015-06-15,10796.675881323064,9000.0
Port1,CRM,2015-06-16,10921.665561270614,9000.0
Port1,CRM,2015-06-17,11073.437426151948,9000.0
Port1,CRM,2015-06-18,11265.385097974966,9000.0
Port1,CRM,2015-06-19,11159.73971084219,9000.0
Port1,CRM,2015-06-22,11127.004325560525,9000.0
Port1,CRM,2015-06-23,11040.702040870283,9000.0
Port1,CRM,2015-06-24,10936.544916625346,9000.0
Port1,CRM,2015-06-25,10952.912683664445,9000.0
Port1,CRM,2015-06-26,10763.940347244868,9000.0
Port1,CRM,2015-06-29,10415.757063452713,9000.0
Port1,CRM,2015-06-30,10360.7019011563,9000.0
Port1,CRM,2015-07-01,11496.107338167305,10000.0
Port1,CRM,2015-07-02,11476.550103274405,10000.0
Port1,CRM,2015-07-06,11271.205248382124,10000.0
Port1,CRM,2015-07-07,11450.475093866946,10000.0
Port1,CRM,2015-07-08,11308.688196635012,10000.0
Port1,CRM,2015-07-09,11401.58274001268,10000.0
Port1,CRM,2015-07-10,11593.890742092772,10000.0
Port1,CRM,2015-07-13,11579.223834503615,10000.0
Port1,CRM,2015-07-14,11699.823442065703,10000.0
Port1,CRM,2015-07-15,11629.74510232465,10000.0
Port1,CRM,2015-07-16,11802.49586951184,10000.0
Port1,CRM,2015-07-17,11866.055293928148,10000.0
Port1,CRM,2015-07-20,11859.536215630515,10000.0
Port1,CRM,2015-07-21,12032.288286600777,10000.0
Port1,CRM,2015-07-22,12038.807364898403,10000.0
Port1,CRM,2015-07-23,11768.271727029798,10000.0
Port1,CRM,2015-07-24,12046.955194189919,10000.0
Port1,CRM,2015-07-27,11809.014947809475,10000.0
Port1,CRM,2015-07-28,12025.769208303142,10000.0
Port1,CRM,2015-07-29,12040.436115892293,10000.0
Port1,CRM,2015-07-30,11955.690868562093,10000.0
Port1,CRM,2015-07-31,11945.912821520735,10000.0
Port1,CRM,2015-08-03,11805.755979065754,10000.0
Port1,CRM,2015-08-04,11716.12040443181,10000.0
Port1,CRM,2015-08-05,11820.423049627789,10000.0
Port1,CRM,2015-08-06,11478.180158051366,10000.0
Port1,CRM,2015-08-07,11474.92135228052,10000.0
Port1,CRM,2015-08-10,11615.07689095244,10000.0
Port1,CRM,2015-08-11,11673.747128875175,10000.0
Port1,CRM,2015-08-12,11577.593779726665,10000.0
Port1,CRM,2015-08-13,11636.264180622285,10000.0
Port1,CRM,2015-08-14,11895.390412889517,10000.0
Port1,CRM,2015-08-17,12066.512429082819,10000.0
Port1,CRM,2015-08-18,11828.572182702375,10000.0
Port1,CRM,2015-08-19,11740.566662845384,10000.0
Port1,CRM,2015-08-20,11052.820933111503,10000.0
Port1,CRM,2015-08-21,11269.57519360517,10000.0
Port1,CRM,2015-08-24,10620.942466901131,10000.0
Port1,CRM,2015-08-25,10622.57252167809,10000.0
Port1,CRM,2015-08-26,11166.90146237596,10000.0
Port1,CRM,2015-08-27,11398.323771268955,10000.0
Port1,CRM,2015-08-28,11448.845039089992,10000.0
Port1,CRM,2015-08-31,11303.799336087217,10000.0
Port1,CRM,2015-09-01,11858.882713281582,11000.0
Port1,CRM,2015-09-02,12099.158317919932,11000.0
Port1,CRM,2015-09-03,12147.212691326822,11000.0
Port1,CRM,2015-09-04,11947.87328244881,11000.0
Port1,CRM,2015-09-08,12593.945704508591,11000.0
Port1,CRM,2015-09-09,12286.03780124656,11000.0
Port1,CRM,2015-09-10,12412.404231482888,11000.0
Port1,CRM,2015-09-11,12467.579274272262,11000.0
Port1,CRM,2015-09-14,12439.101580214197,11000.0
Port1,CRM,2015-09-15,12684.715195153472,11000.0
Port1,CRM,2015-09-16,12793.283689537493,11000.0
Port1,CRM,2015-09-17,12871.595924348068,11000.0
Port1,CRM,2015-09-18,12707.853633042643,11000.0
Port1,CRM,2015-09-21,12839.559141466729,11000.0
Port1,CRM,2015-09-22,12752.348917626256,11000.0
Port1,CRM,2015-09-23,12812.86179273542,11000.0
Port1,CRM,2015-09-24,12763.027251982907,11000.0
Port1,CRM,2015-09-25,12892.954016910478,11000.0
Port1,CRM,2015-09-28,12287.817968592182,11000.0
Port1,CRM,2015-09-29,12170.349705366885,11000.0
Port1,CRM,2015-09-30,12357.230434561485,11000.0
Port1,CRM,2015-10-01,13976.605507889952,12000.0
Port1,CRM,2015-10-02,14172.135351937495,12000.0
Port1,CRM,2015-10-05,14429.008324414031,12000.0
Port1,CRM,2015-10-06,14266.066340415493,12000.0
Port1,CRM,2015-10-07,14377.25079663617,12000.0
Port1,CRM,2015-10-08,14394.502730805425,12000.0
Port1,CRM,2015-10-09,14425.174965958291,12000.0
Port1,CRM,2015-10-12,14545.943297560005,12000.0
Port1,CRM,2015-10-13,14689.715805526368,12000.0
Port1,CRM,2015-10-14,14488.435252856849,12000.0
Port1,CRM,2015-10-15,14894.83125022504,12000.0
Port1,CRM,2015-10-16,15099.946694923718,12000.0
Port1,CRM,2015-10-19,14938.922061091424,12000.0
Port1,CRM,2015-10-20,14862.243198479355,12000.0
Port1,CRM,2015-10-21,14536.35942217897,12000.0
Port1,CRM,2015-10-22,14831.572496899906,12000.0
Port1,CRM,2015-10-23,15059.690584389811,12000.0
Port1,CRM,2015-10-26,14994.514289201761,12000.0
Port1,CRM,2015-10-27,14904.416659179496,12000.0
Port1,CRM,2015-10-28,15053.939875767837,12000.0
Port1,CRM,2015-10-29,14979.178171625326,12000.0
Port1,CRM,2015-10-30,14896.748600391282,12000.0
Port1,CRM,2015-11-02,15182.376266157764,12000.0
Port1,CRM,2015-11-03,15073.10916010333,12000.0
Port1,CRM,2015-11-04,15027.102340947451,12000.0
Port1,CRM,2015-11-05,15088.445277679763,12000.0
Port1,CRM,2015-11-06,15222.633910265087,12000.0
Port1,CRM,2015-11-09,14994.514289201761,12000.0
Port1,CRM,2015-11-10,15000.26499782374,12000.0
Port1,CRM,2015-11-11,15088.445277679763,12000.0
Port1,CRM,2015-11-12,15009.850406778194,12000.0
Port1,CRM,2015-11-13,14492.268419615906,12000.0
Port1,CRM,2015-11-16,14618.788993413013,12000.0
Port1,CRM,2015-11-17,14806.650970369015,12000.0
Port1,CRM,2015-11-18,14827.73760487075,12000.0
Port1,CRM,2015-11-19,15458.419864846534,12000.0
Port1,CRM,2015-11-20,15525.513510200824,12000.0
Port1,CRM,2015-11-23,15485.257399666922,12000.0
Port1,CRM,2015-11-24,15410.495695524414,12000.0
Port1,CRM,2015-11-25,15414.33058755357,12000.0
Port1,CRM,2015-11-27,15329.983474456603,12000.0
Port1,CRM,2015-11-30,15276.308596512506,12000.0
Port1,CRM,2015-12-01,16529.348210533306,13000.0
Port1,CRM,2015-12-02,16502.821882165725,13000.0
Port1,CRM,2015-12-03,16308.983703863225,13000.0
Port1,CRM,2015-12-04,16759.913738600542,13000.0
Port1,CRM,2015-12-07,16462.014327882956,13000.0
Port1,CRM,2015-12-08,16543.63106877515,13000.0
Port1,CRM,2015-12-09,16264.094516776599,13000.0
Port1,CRM,2015-12-10,16196.760634126254,13000.0
Port1,CRM,2015-12-11,15684.619369985201,13000.0
Port1,CRM,2015-12-14,15709.103249624197,13000.0
Port1,CRM,2015-12-15,15786.639785998357,13000.0
Port1,CRM,2015-12-16,16096.781034515025,13000.0
Port1,CRM,2015-12-17,16002.922455823753,13000.0
Port1,CRM,2015-12-18,15717.26508694608,13000.0
Port1,CRM,2015-12-21,15770.316111354587,13000.0
Port1,CRM,2015-12-22,15886.619385609585,13000.0
Port1,CRM,2015-12-23,15923.346735374322,13000.0
Port1,CRM,2015-12-24,15880.49836468963,13000.0
Port1,CRM,2015-12-28,15955.992452335206,13000.0
Port1,CRM,2015-12-29,16209.004104251992,13000.0
Port1,CRM,2015-12-30,16147.791242521604,13000.0
Port1,CRM,2015-12-31,15996.80163894463,13000.0
Port1,CRM,2016-01-04,15651.972020697658,13000.0
Port1,CRM,2016-01-05,15721.346719749936,13000.0
Port1,CRM,2016-01-06,15566.275279328274,13000.0
Port1,CRM,2016-01-07,15160.234431677573,13000.0
Port1,CRM,2016-01-08,14941.91074140942,13000.0
Port1,CRM,2016-01-11,14931.708087685607,13000.0
Port1,CRM,2016-01-12,15192.880148638456,13000.0
Port1,CRM,2016-01-13,14762.353789022105,13000.0
Port1,CRM,2016-01-14,14909.263596162713,13000.0
Port1,CRM,2016-01-15,14458.333561425394,13000.0
Port1,CRM,2016-01-19,14446.091519585478,13000.0
Port1,CRM,2016-01-20,14350.19212449228,13000.0
Port1,CRM,2016-01-21,14182.878642230704,13000.0
Port1,CRM,2016-01-22,14599.122143605213,13000.0
Port1,CRM,2016-01-25,14266.53456719816,13000.0
Port1,CRM,2016-01-26,14256.333545801006,13000.0
Port1,CRM,2016-01-27,13758.473303534309,13000.0
