PID,AID,Date,Open,High,Low,Close,Adj Close,Volume,YMD,day,qty_chg_1,mv_1,cum_cost_1,return_1
P1,TEAM,2018-10-10,80.239998,80.690002,77.510002,78.650002,78.650002,2382300,2018-10-10,10,0.0,4521.986594149394,4000.0,1.1304966485373484
P1,TEAM,2018-10-11,76.620003,81.220001,76.120003,78.339996,78.339996,2084800,2018-10-11,11,0.0,4504.16278053899,4000.0,1.1260406951347475
P1,TEAM,2018-10-12,81.220001,82.360001,79.870003,81.709999,81.709999,1667000,2018-10-12,12,0.0,4697.9213056594745,4000.0,1.1744803264148687
P1,TEAM,2018-10-15,81.709999,82.139999,78.612,79.779999,79.779999,1287300,2018-10-15,15,0.0,4586.955839610176,4000.0,1.146738959902544
P1,TEAM,2018-10-16,80.870003,83.199997,80.660004,82.839996,82.839996,1613500,2018-10-16,16,0.0,4762.890551120257,4000.0,1.1907226377800644
P1,TEAM,2018-10-17,83.989998,84.050003,81.58000200000001,83.629997,83.629997,1125000,2018-10-17,17,0.0,4808.3117061173625,4000.0,1.2020779265293406
P1,TEAM,2018-10-18,83.029999,83.900002,80.135002,81.889999,81.889999,2485100,2018-10-18,18,0.0,4708.270416482726,4000.0,1.1770676041206816
P1,TEAM,2018-10-19,78.0,80.860001,69.559998,70.18,70.18,8073000,2018-10-19,19,0.0,4035.0033198651977,4000.0,1.0087508299662995
P1,TEAM,2018-10-22,71.029999,73.209999,70.41999799999999,72.639999,72.639999,3574600,2018-10-22,22,0.0,4176.441110287898,4000.0,1.0441102775719744
P1,TEAM,2018-10-23,71.199997,72.629997,69.68,72.459999,72.459999,2069400,2018-10-23,23,0.0,4166.0919994646465,4000.0,1.0415229998661617
P1,TEAM,2018-10-24,72.059998,73.279999,67.010002,67.120003,67.120003,1984300,2018-10-24,24,0.0,3859.0686083551154,4000.0,0.9647671520887788
P1,TEAM,2018-10-25,69.290001,70.654999,68.0,70.43,70.43,1942400,2018-10-25,25,0.0,4049.3770848974905,4000.0,1.0123442712243726
P1,TEAM,2018-10-26,67.989998,70.690002,66.800003,68.91999799999999,68.91999799999999,1634000,2018-10-26,26,0.0,3962.5594291123216,4000.0,0.9906398572780803
P1,TEAM,2018-10-29,71.82,72.415001,67.370003,68.93,68.93,1604600,2018-10-29,29,0.0,3963.1344947037346,4000.0,0.9907836236759336
P1,TEAM,2018-10-30,68.709999,72.57,68.269997,71.339996,71.339996,2255300,2018-10-30,30,0.0,4101.697359634795,4000.0,1.0254243399086989
P1,TEAM,2018-10-31,72.5,76.660004,72.059998,75.910004,75.910004,2289900,2018-10-31,31,0.0,4364.450244385586,4000.0,1.0911125610963965
P1,TEAM,2018-11-01,76.66999799999999,77.43,74.43,76.75,76.75,1389400,2018-11-01,01,13.029315960912053,5412.745864913849,5000.0,1.0825491729827699
P1,TEAM,2018-11-02,77.07,78.565002,75.199997,76.480003,76.480003,1130200,2018-11-02,02,0.0,5393.7044949426545,5000.0,1.078740898988531
P1,TEAM,2018-11-05,76.199997,77.0,73.32,74.610001,74.610001,772000,2018-11-05,05,0.0,5261.823770605448,5000.0,1.0523647541210897
P1,TEAM,2018-11-06,74.150002,75.639999,71.550003,72.089996,72.089996,1118000,2018-11-06,06,0.0,5084.10199023656,5000.0,1.0168203980473118
P1,TEAM,2018-11-07,73.639999,78.0,73.095001,77.610001,77.610001,1854100,2018-11-07,07,0.0,5473.396898875696,5000.0,1.0946793797751393
P1,TEAM,2018-11-08,76.82,77.260002,74.724998,75.949997,75.949997,984900,2018-11-08,08,0.0,5356.326152468654,5000.0,1.071265230493731
P1,TEAM,2018-11-09,75.019997,75.457001,71.910004,73.290001,73.290001,684300,2018-11-09,09,0.0,5168.731594166539,5000.0,1.0337463188333078
P1,TEAM,2018-11-12,72.07,72.83000200000001,69.629997,70.800003,70.800003,1284800,2018-11-12,12,0.0,4993.126038750986,5000.0,0.9986252077501971
P1,TEAM,2018-11-13,74.269997,74.269997,70.417999,73.010002,73.010002,1323800,2018-11-13,13,0.0,5148.984839385692,5000.0,1.0297969678771384
P1,TEAM,2018-11-14,74.019997,74.75,71.709999,72.400002,72.400002,899700,2018-11-14,14,0.0,5105.964969970742,5000.0,1.0211929939941482
P1,TEAM,2018-11-15,72.279999,75.93,71.989998,75.75,75.75,1262800,2018-11-15,15,0.0,5342.221488823767,5000.0,1.0684442977647532
P1,TEAM,2018-11-16,75.269997,76.68,74.529999,75.949997,75.949997,876800,2018-11-16,16,0.0,5356.326152468654,5000.0,1.071265230493731
P1,TEAM,2018-11-19,75.480003,75.75,68.940002,69.309998,69.309998,2160600,2018-11-19,19,0.0,4888.044365754881,5000.0,0.9776088731509762
P1,TEAM,2018-11-20,66.040001,70.57,65.16999799999999,70.220001,70.220001,1871200,2018-11-20,20,0.0,4952.221759569985,5000.0,0.9904443519139969
P1,TEAM,2018-11-21,73.110001,73.209999,70.091003,72.129997,72.129997,827700,2018-11-21,21,0.0,5086.923035804539,5000.0,1.0173846071609078
P1,TEAM,2018-11-23,70.220001,73.41999799999999,70.000999,73.199997,73.199997,363900,2018-11-23,23,0.0,5162.384118220927,5000.0,1.0324768236441855
P1,TEAM,2018-11-26,73.690002,76.260002,72.769997,76.16999799999999,76.16999799999999,884600,2018-11-26,26,0.0,5371.841585732848,5000.0,1.0743683171465697
P1,TEAM,2018-11-27,75.290001,76.629997,74.309998,74.660004,74.660004,810400,2018-11-27,27,0.0,5265.350200983081,5000.0,1.0530700401966162
P1,TEAM,2018-11-28,75.470001,81.5,75.470001,80.699997,80.699997,1596100,2018-11-28,28,0.0,5691.316938896547,5000.0,1.1382633877793094
P1,TEAM,2018-11-29,80.0,85.83000200000001,79.889999,83.900002,83.900002,2191200,2018-11-29,29,0.0,5916.995295006693,5000.0,1.1833990590013386
P1,TEAM,2018-11-30,84.279999,87.0,84.059998,85.940002,85.940002,1394100,2018-11-30,30,0.0,6060.865022230462,5000.0,1.2121730044460926
P1,TEAM,2018-12-03,89.0,89.809998,87.07,89.599998,89.599998,1840500,2018-12-03,03,0.0,6318.98395662266,5000.0,1.263796791324532
P1,TEAM,2018-12-04,88.699997,89.82,85.010002,85.720001,85.720001,1745400,2018-12-04,04,0.0,6045.349588966267,5000.0,1.2090699177932533
P1,TEAM,2018-12-06,82.300003,85.760002,81.0,85.139999,85.139999,1908000,2018-12-06,06,0.0,6004.445309785267,5000.0,1.2008890619570536
P1,TEAM,2018-12-07,83.82,84.83000200000001,78.92400400000001,80.459999,80.459999,1817200,2018-12-07,07,0.0,5674.39122968368,5000.0,1.134878245936736
P1,TEAM,2018-12-10,80.199997,84.279999,79.0,83.059998,83.059998,1170800,2018-12-10,10,0.0,5857.754536993519,5000.0,1.1715509073987038
P1,TEAM,2018-12-11,85.209999,85.599998,82.160004,82.980003,82.980003,634300,2018-12-11,11,0.0,5852.112939528192,5000.0,1.1704225879056385
P1,TEAM,2018-12-12,84.83000200000001,86.75,83.800003,84.050003,84.050003,1149800,2018-12-12,12,0.0,5927.574021944582,5000.0,1.1855148043889163
P1,TEAM,2018-12-13,85.0,85.68,82.809998,84.25,84.25,714300,2018-12-13,13,0.0,5941.67868558947,5000.0,1.188335737117894
P1,TEAM,2018-12-14,82.870003,84.91999799999999,82.010002,83.190002,83.190002,831700,2018-12-14,14,0.0,5866.922987982734,5000.0,1.173384597596547
P1,TEAM,2018-12-17,82.75,82.75,79.290001,79.849998,79.849998,1161900,2018-12-17,17,0.0,5631.371289744354,5000.0,1.1262742579488707
P1,TEAM,2018-12-18,81.199997,81.349998,78.730003,79.120003,79.120003,1454000,2018-12-18,18,0.0,5579.8888478204735,5000.0,1.1159777695640947
P1,TEAM,2018-12-19,79.68,83.739998,79.355003,81.059998,81.059998,1688200,2018-12-19,19,0.0,5716.705784813353,5000.0,1.1433411569626706
P1,TEAM,2018-12-20,80.239998,83.849998,75.550003,82.25,82.25,2980300,2018-12-20,20,0.0,5800.629933409305,5000.0,1.160125986681861
P1,TEAM,2018-12-21,82.970001,83.0,79.459999,81.129997,81.129997,3059400,2018-12-21,21,0.0,5721.642420615283,5000.0,1.1443284841230568
P1,TEAM,2018-12-24,79.790001,81.849998,77.339996,78.660004,78.660004,630100,2018-12-24,24,0.0,5547.447705343411,5000.0,1.1094895410686823
P1,TEAM,2018-12-26,79.360001,85.5,79.33000200000001,85.32,85.32,1510000,2018-12-26,26,0.0,6017.139768005858,5000.0,1.2034279536011716
P1,TEAM,2018-12-27,83.519997,87.57,82.660004,87.57,87.57,966700,2018-12-27,27,0.0,6175.8196142085435,5000.0,1.2351639228417086
P1,TEAM,2018-12-28,88.209999,88.980003,85.220001,87.599998,87.599998,1410700,2018-12-28,28,0.0,6177.935204442495,5000.0,1.235587040888499
P1,TEAM,2018-12-31,89.230003,90.879997,88.199997,88.980003,88.980003,2146700,2018-12-31,31,0.0,6275.259196068689,5000.0,1.2550518392137378
P1,TEAM,2019-01-02,85.82,90.139999,84.18,89.029999,89.029999,1570400,2019-01-02,02,0.0,6278.785132775689,5000.0,1.2557570265551379
P1,TEAM,2019-01-03,87.029999,88.360001,84.290001,84.480003,84.480003,1201500,2019-01-03,03,0.0,5957.899503663317,5000.0,1.1915799007326633
P1,TEAM,2019-01-04,86.650002,88.82,85.48200200000001,87.089996,87.089996,1836200,2019-01-04,04,0.0,6141.9676315878005,5000.0,1.22839352631756
P1,TEAM,2019-01-07,89.050003,95.800003,87.699997,92.709999,92.709999,3738800,2019-01-07,07,0.0,6538.314836787193,5000.0,1.3076629673574385
P1,TEAM,2019-01-08,94.980003,96.0,91.660004,94.82,94.82,2275300,2019-01-08,08,0.0,6687.121340861643,5000.0,1.3374242681723287
P1,TEAM,2019-01-09,95.269997,96.970001,94.625,95.809998,95.809998,1454800,2019-01-09,09,0.0,6756.940332142073,5000.0,1.3513880664284146
P1,TEAM,2019-01-10,95.059998,95.989998,93.75,95.5,95.5,1174800,2019-01-10,10,0.0,6735.077916602901,5000.0,1.3470155833205801
P1,TEAM,2019-01-11,95.309998,96.470001,93.66999799999999,95.650002,95.650002,934900,2019-01-11,11,0.0,6745.656714065165,5000.0,1.349131342813033
P1,TEAM,2019-01-14,94.18,94.718002,92.850998,93.709999,93.709999,2252100,2019-01-14,14,0.0,6608.839212877276,5000.0,1.321767842575455
P1,TEAM,2019-01-15,91.349998,95.410004,90.400002,95.379997,95.379997,1792200,2019-01-15,15,0.0,6726.614779898962,5000.0,1.3453229559797926
P1,TEAM,2019-01-16,95.629997,96.690002,93.400002,94.32,94.32,1662900,2019-01-16,16,0.0,6651.859152816603,5000.0,1.3303718305633205
P1,TEAM,2019-01-17,94.33000200000001,94.75,91.656998,92.91999799999999,92.91999799999999,3504300,2019-01-17,17,0.0,6553.124885241734,5000.0,1.3106249770483467
P1,TEAM,2019-01-18,100.0,100.0,88.550003,90.66999799999999,90.66999799999999,7666900,2019-01-18,18,0.0,6394.445039039048,5000.0,1.2788890078078097
P1,TEAM,2019-01-22,88.769997,92.470001,87.18,91.440002,91.440002,2696100,2019-01-22,22,0.0,6448.749090725917,5000.0,1.2897498181451834
P1,TEAM,2019-01-23,92.0,94.400002,90.849998,93.650002,93.650002,2447100,2019-01-23,23,0.0,6604.607961885,5000.0,1.320921592377
P1,TEAM,2019-01-24,93.82,94.900002,92.110001,93.32,93.32,1211200,2019-01-24,24,0.0,6581.3347767265195,5000.0,1.316266955345304
P1,TEAM,2019-01-25,94.5,95.989998,93.71399699999999,95.860001,95.860001,1154700,2019-01-25,25,0.0,6760.466762519706,5000.0,1.3520933525039411
P1,TEAM,2019-01-28,94.41999799999999,95.120003,92.529999,94.720001,94.720001,954700,2019-01-28,28,0.0,6680.068973777012,5000.0,1.3360137947554023
P1,TEAM,2019-01-29,94.389999,94.800003,92.420998,93.220001,93.220001,948500,2019-01-29,29,0.0,6574.282409641887,5000.0,1.3148564819283775
P1,TEAM,2019-01-30,94.07,95.843002,94.07,95.010002,95.010002,1141300,2019-01-30,30,0.0,6700.521113367512,5000.0,1.3401042226735025
P1,TEAM,2019-01-31,95.0,100.0,94.709999,98.400002,98.400002,2263300,2019-01-31,31,0.0,6939.598748312892,5000.0,1.3879197496625784
P1,TEAM,2019-02-01,98.209999,101.760002,97.860001,98.980003,98.980003,2084700,2019-02-01,01,10.103050815223758,7980.502956969515,6000.0,1.330083826161586
P1,TEAM,2019-02-04,99.08000200000001,102.849998,99.07,102.18,102.18,1979900,2019-02-04,04,0.0,8238.510481184216,6000.0,1.3730850801973693
P1,TEAM,2019-02-05,102.470001,103.775002,101.625,102.769997,102.769997,1809000,2019-02-05,05,0.0,8286.080421176066,6000.0,1.3810134035293444
P1,TEAM,2019-02-06,102.730003,104.309998,101.260002,103.540001,103.540001,1500700,2019-02-06,06,0.0,8348.16386240286,6000.0,1.39136064373381
P1,TEAM,2019-02-07,102.220001,103.716003,101.160004,102.349998,102.349998,1180900,2019-02-07,07,0.0,8252.216982503263,6000.0,1.3753694970838772
P1,TEAM,2019-02-08,101.32,104.952003,101.199997,104.339996,104.339996,1129400,2019-02-08,08,0.0,8412.66540078997,6000.0,1.4021109001316618
P1,TEAM,2019-02-11,104.940002,106.400002,104.110001,104.57,104.57,1385600,2019-02-11,11,0.0,8431.210031487897,6000.0,1.4052016719146496
P1,TEAM,2019-02-12,104.849998,106.589996,104.300003,106.120003,106.120003,1457300,2019-02-12,12,0.0,8556.182785073404,6000.0,1.4260304641789008
P1,TEAM,2019-02-13,106.480003,107.199997,103.309998,105.25,105.25,1131600,2019-02-13,13,0.0,8486.036681783507,6000.0,1.414339446963918
P1,TEAM,2019-02-14,104.739998,105.779999,104.110001,104.809998,104.809998,1194100,2019-02-14,14,0.0,8450.560452690317,6000.0,1.408426742115053
P1,TEAM,2019-02-15,106.150002,106.150002,104.120003,104.900002,104.900002,899100,2019-02-15,15,0.0,8457.817243621503,6000.0,1.4096362072702504
P1,TEAM,2019-02-19,104.379997,104.629997,103.32,103.910004,103.910004,1845000,2019-02-19,19,0.0,8377.996252240104,6000.0,1.396332708706684
P1,TEAM,2019-02-20,104.0,105.66999799999999,102.58000200000001,104.120003,104.120003,1162400,2019-02-20,20,0.0,8394.927931262791,6000.0,1.3991546552104652
P1,TEAM,2019-02-21,103.300003,103.879997,101.589996,103.040001,103.040001,949600,2019-02-21,21,0.0,8307.850148950207,6000.0,1.3846416914917012
P1,TEAM,2019-02-22,102.970001,105.440002,102.739998,105.25,105.25,967900,2019-02-22,22,0.0,8486.036681783507,6000.0,1.414339446963918
P1,TEAM,2019-02-25,105.970001,107.949997,105.75,106.75,106.75,1390300,2019-02-25,25,0.0,8606.977822141467,6000.0,1.4344963036902445
P1,TEAM,2019-02-26,106.019997,107.010002,105.449997,105.879997,105.879997,1185300,2019-02-26,26,0.0,8536.83171885157,6000.0,1.4228052864752616
P1,TEAM,2019-02-27,105.300003,106.650002,104.791,106.33000200000001,106.33000200000001,996800,2019-02-27,27,0.0,8573.114464096092,6000.0,1.428852410682682
P1,TEAM,2019-02-28,105.629997,107.959999,105.380997,107.480003,107.480003,1749900,2019-02-28,28,0.0,8665.836085664621,6000.0,1.4443060142774369
P1,TEAM,2019-03-01,108.220001,111.760002,107.559998,110.949997,110.949997,1989400,2019-03-01,01,9.01306919368371,9945.612773261471,7000.0,1.4208018247516387
P1,TEAM,2019-03-04,111.58000200000001,111.58000200000001,99.769997,104.709999,104.709999,3863200,2019-03-04,04,0.0,9386.256256884766,7000.0,1.340893750983538
P1,TEAM,2019-03-05,105.33000200000001,105.33000200000001,101.290001,104.43,104.43,1309800,2019-03-05,05,0.0,9361.157007617545,7000.0,1.3373081439453636
P1,TEAM,2019-03-06,104.25,105.0,102.300003,103.5,103.5,855600,2019-03-06,06,0.0,9277.791346245484,7000.0,1.3253987637493547
P1,TEAM,2019-03-07,102.970001,106.344002,102.559998,104.209999,104.209999,1306000,2019-03-07,07,0.0,9341.436008835271,7000.0,1.3344908584050388
P1,TEAM,2019-03-08,102.059998,105.059998,100.510002,104.25,104.25,1095000,2019-03-08,08,0.0,9345.021718319727,7000.0,1.3350031026171039
P1,TEAM,2019-03-11,104.760002,110.099998,104.760002,109.510002,109.510002,1533000,2019-03-11,11,0.0,9816.530907081407,7000.0,1.4023615581544868
P1,TEAM,2019-03-12,110.059998,112.449997,109.050003,110.940002,110.940002,1747800,2019-03-12,12,0.0,9944.716816502963,7000.0,1.4206738309289948
P1,TEAM,2019-03-13,111.220001,112.58000200000001,108.25,108.58000200000001,108.58000200000001,3581400,2019-03-13,13,0.0,9733.165245709348,7000.0,1.3904521779584782
P1,TEAM,2019-03-14,109.459999,112.489998,109.300003,110.480003,110.480003,1711200,2019-03-14,14,0.0,9903.482277937923,7000.0,1.4147831825625603
P1,TEAM,2019-03-15,110.83000200000001,112.230003,109.64299799999999,110.269997,110.269997,2235500,2019-03-15,15,0.0,9884.65723591416,7000.0,1.41209389084488
P1,TEAM,2019-03-18,110.120003,111.730003,109.660004,111.220001,111.220001,729300,2019-03-18,18,0.0,9969.816065770185,7000.0,1.4242594379671691
P1,TEAM,2019-03-19,112.209999,113.400002,110.309998,112.41999799999999,112.41999799999999,1148300,2019-03-19,19,0.0,10077.384392167483,7000.0,1.4396263417382118
P1,TEAM,2019-03-20,112.639999,113.900002,111.278,112.83000200000001,112.83000200000001,823100,2019-03-20,20,0.0,10114.137354130055,7000.0,1.4448767648757221
P1,TEAM,2019-03-21,112.339996,115.879997,112.099998,115.5,115.5,1098100,2019-03-21,21,0.0,10353.477299433367,7000.0,1.479068185633338
P1,TEAM,2019-03-22,114.690002,115.054001,109.730003,109.83000200000001,109.83000200000001,1433200,2019-03-22,22,0.0,9845.215865833085,7000.0,1.4064594094047265
P1,TEAM,2019-03-25,109.33000200000001,110.389999,107.900002,109.860001,109.860001,890700,2019-03-25,25,0.0,9847.904991075557,7000.0,1.406843570153651
P1,TEAM,2019-03-26,111.629997,112.949997,110.5,111.550003,111.550003,727800,2019-03-26,26,0.0,9999.397608763844,7000.0,1.428485372680549
P1,TEAM,2019-03-27,111.400002,112.0,105.199997,106.989998,106.989998,2086800,2019-03-27,27,0.0,9590.636498349968,7000.0,1.3700909283357097
P1,TEAM,2019-03-28,107.08000200000001,109.870003,106.599998,108.459999,108.459999,1132300,2019-03-28,28,0.0,9722.408117255978,7000.0,1.3889154453222825
P1,TEAM,2019-03-29,110.199997,112.510002,108.68,112.389999,112.389999,1239000,2019-03-29,29,0.0,10074.695266925011,7000.0,1.4392421809892872
