Date,AAPL,AMZN,AYX,BABA,CRM,FB,GOOGL,MSFT,S02,TEAM
2017-01-10,1.172751332888404,1.6948791927845606,,1.200954326927354,1.0896092965858921,1.3782572308282768,1.280214303592654,1.3437191826331338,1.293549342371262,0.9944106319393367
2017-01-11,1.17905274734088,1.7015232638267936,,1.2033128150309698,1.1159730979395222,1.3975428348789238,1.2861812931010186,1.3559503664653934,1.3061366625251236,1.02435326586461
2017-01-12,1.174129800762173,1.7326567285546632,,1.1904033318267895,1.107725206588808,1.4034172698760163,1.2856699017308877,1.343504672416619,1.3079869853206851,1.0562657705183434
2017-01-13,1.1720621397436444,1.7401100229331867,,1.1949960666711457,1.1140584314946238,1.422481144643622,1.2878551871153578,1.345435959153331,1.313558763166367,1.0602056301698712
2017-01-17,1.1815141747390934,1.7243089451521585,,1.1931341964560227,1.1049267754293783,1.41727188641196,1.2824616445211023,1.341787873483903,1.3086097545723068,1.0491740940623575
2017-01-18,1.1814157535402348,1.7195388559155174,,1.1916446034628008,1.1161204116965173,1.4178260156549316,1.2848794502728464,1.3411442531842845,1.3109096068105044,1.0716311483027179
2017-01-19,1.1793481639079242,1.7228608914366341,,1.1937547826221704,1.1130274561221074,1.4137251045787587,1.277672481295481,1.3368523903276064,1.3092262719312127,1.080298713461831
2017-01-20,1.1815141747390934,1.7213490204851278,,1.1923893565140355,1.1198025191998988,1.4080723988647073,1.2835619970788068,1.3462942465570955,1.3127991772153744,1.1043316564053185
2017-01-23,1.1823018706669615,1.7416858410209475,,1.2215598978474231,1.1217172887438072,1.4290204903975077,1.308763020222049,1.3510149729591716,1.3254581843840998,1.0889662786209442
2017-01-24,1.1812188295582677,1.7513964124512855,,1.259047001346165,1.1357092530713662,1.4338973375855462,1.316667451109076,1.3630317362249915,1.3369096517926216,1.1003917967537906
2017-01-25,1.2000246415188058,1.7813799893109743,,1.2916930734692689,1.1557399178897605,1.4572839413819123,1.3304923317838309,1.3664651323777548,1.3555731181207162,1.0972399405511302
2017-01-26,1.200615413464707,1.786980616176316,,1.2754321146437784,1.1480810753690072,1.4716927758303733,1.3282139623084557,1.3791252694054876,1.3567809515655338,1.09408808434847
2017-01-27,1.2007138346635655,1.7797828548012908,,1.2669912987025835,1.1519104966293838,1.465042493390961,1.3096930024989837,1.411527585596112,1.3563511709705742,1.0936941023231372
2017-01-30,1.1975631325363432,1.7683047495156738,,1.2539576486133157,1.1592747116361466,1.451742094767535,1.276835581559574,1.3975794459435054,1.345219441057893,1.0877844113413515
2017-01-31,1.194806349759273,1.7536110587887679,,1.2575574207659073,1.1650187846129914,1.4444269791571822,1.2711940043245813,1.3872796160855143,1.3408339225356585,1.0885722965956117
2017-02-01,1.256028601366592,1.7389128787064636,,1.2470592997406247,1.1505183181840404,1.4559551695525712,1.252064609982996,1.3484792785668682,1.3369737671028572,1.093543871483605
2017-02-02,1.2538824854520378,1.754790575420703,,1.2380964339628575,1.1732123573187514,1.4298369307196988,1.2567028272071545,1.3397833466459501,1.3370952054336454,1.0982271038545601
2017-02-03,1.2592480581618846,1.6926380438736637,,1.2325714468238855,1.1743836956255553,1.431366869396101,1.259574809186774,1.3506002510794735,1.3309497251451607,1.0990076881148578
2017-02-06,1.2710522413300358,1.687289798687015,,1.238833177492839,1.1676486833784654,1.4431692753274734,1.261863170615448,1.3497518177698202,1.3329099955401396,1.0900314179349424
2017-02-07,1.2831491290275658,1.697443088469557,,1.237973729319344,1.1743836956255553,1.4407650641225742,1.273550763248142,1.3452978530264188,1.3376329028175384,1.0927633262505692
2017-02-08,1.2881243987183464,1.7125059832530813,,1.2716149618404697,1.1815579341153117,1.4665554698814935,1.2745490868192222,1.3433890774504496,1.3488918130002157,1.0970563640595292
2017-02-09,1.2974324593372735,1.7159530211491798,,1.2687910115876635,1.1863896131223621,1.465899803733588,1.2748255242709043,1.3586595921904827,1.3533940938949294,1.1029104142800383
2017-02-10,1.2944931573949756,1.728696978866176,,1.2567587985478947,1.1806794816299784,1.4664462431881318,1.2821820843145262,1.3573871415967538,1.3543903085029767,1.1177407346804629
2017-02-13,1.3059565188365343,1.7476456812594312,,1.2658443566913444,1.1846327227930584,1.4649163154398623,1.2884943889182325,1.3726578335552326,1.3635730924867784,1.1286684069702306
2017-02-14,1.3229068675704108,1.747353169509784,,1.247304807250299,1.1847790485728908,1.462730721543688,1.2901377306501973,1.3777787820720118,1.3645022232334294,1.130229458409041
2017-02-15,1.32770760379889,1.7605357674124462,,1.2468137799531198,1.1957600706736289,1.4582501431359753,1.285975615591937,1.3769252094274276,1.3686699912669094,1.1559875291537562
2017-02-16,1.326140359390258,1.7635441651228783,,1.2378509264531832,1.1833149415755182,1.4626213309283251,1.2934243219647275,1.3767118384185877,1.3666582462304426,1.138034949766664
2017-02-17,1.3297654576979745,1.7654870678831633,,1.2341675403047132,1.1928318420375206,1.459233642357834,1.3001512359033445,1.3788455706592961,1.370776480021807,1.1665248117452205
2017-02-21,1.3393672433916215,1.7892408148723116,,1.2538121436515752,1.2032271949848565,1.461310009560647,1.304328724553307,1.3760717253920665,1.3798902626277587,1.1727691736095096
2017-02-22,1.3433844230944452,1.7875067759554355,,1.2793499585684278,1.201763087987484,1.4875374641587478,1.3075385415945486,1.3732978579725308,1.385108485379131,1.1481820377961336
2017-02-23,1.337701622453784,1.780361881794163,,1.2579865570972248,1.2016166450767483,1.4792321483413629,1.3069856682270085,1.3788455706592961,1.3806220845079906,1.151304218728278
2017-02-24,1.3389753135626543,1.7658421896905572,,1.2640026697560247,1.1973706352231002,1.4801064099417263,1.3020863886786942,1.3788455706592961,1.377805628079262,1.1423279485483624
2017-02-27,1.3416207489685008,1.7729453883820943,,1.2719832722163051,1.1938567374335896,1.4907067211987821,1.3049429970666107,1.3705240127053009,1.3792279096558233,1.1247656808050501
2017-02-28,1.3422087952780921,1.7654243324757737,,1.263388839592684,1.1910748345773143,1.481199124928813,1.2976632097604541,1.3651894938089304,1.372977345780736,1.1099353604046254
2017-03-01,1.3542407669435703,1.749628713418834,,1.2635162769761763,1.2176303959399122,1.4808380674349324,1.302657625285461,1.3696041195094952,1.3768645992009367,1.1173260723515896
2017-03-02,1.3462000839152444,1.7410761408896154,,1.253193443819788,1.2010679489228928,1.4737258742953194,1.29216638644303,1.3499899318816952,1.3652325237545884,1.1045809080281872
2017-03-03,1.3541439662355013,1.7430656328555667,,1.2546507381077034,1.1945301844752458,1.4781440671275046,1.2909956914182186,1.3550515800277583,1.3674655513183214,1.1119190715633716
2017-03-06,1.3498813881677354,1.736358969035713,,1.242506214224277,1.1985981393895604,1.4808380674349324,1.2882436559425328,1.3554733949876323,1.364792604407284,1.1057395207086047
2017-03-07,1.3516252295951272,1.7351489773780224,,1.24639244972245,1.2054265311969692,1.4795450011673734,1.2941430627668553,1.3582153126515353,1.3670599735515565,1.1026497839029317
2017-03-08,1.3465876064526165,1.7443372146914544,,1.2535577673917666,1.2128360760246657,1.4840709001318497,1.297929004713797,1.3706584489028413,1.3725048691293908,1.1057395207086047
2017-03-09,1.3434874461352053,1.7494646021538043,,1.253800621435864,1.2099303254516902,1.4896744638753043,1.3043149722166743,1.365174898215288,1.373085905750689,1.1022636440456428
2017-03-10,1.3479439353334204,1.7483571315829465,,1.2556223121629015,1.2132719153650724,1.4956011352396308,1.3097429469803246,1.369392960232411,1.3766629459539088,1.1072844277331517
2017-03-13,1.3485250592869318,1.7527256759556433,,1.2773610220587583,1.214724747066173,1.5043298363237132,1.3145628851059044,1.3647531927324348,1.382363931940909,1.1250503757440629
2017-03-14,1.346490805744547,1.7485007127885768,,1.266066614847172,1.2132719153650724,1.5013125667553953,1.3165850354702977,1.3584261434975584,1.3785015029463876,1.1169398552508805
2017-03-15,1.360731669536717,1.7494030140265622,,1.2592657057615009,1.2128360760246657,1.5056229025912722,1.3203558503198205,1.3655967788613743,1.3820999783409385,1.121188281980391
2017-03-16,1.3629596843477876,1.7503259683812444,,1.282826021372728,1.213417127345717,1.5085324660272996,1.32280377472816,1.363276982693002,1.386594952777138,1.1350920203625006
2017-03-17,1.3561785195014116,1.7480494391122863,,1.282583179473155,1.2062982098777826,1.5069159688588318,1.326407267063892,1.368127646725214,1.3859418968259773,1.145519920703358
2017-03-20,1.3704195331553444,1.7576068339663218,,1.30250018649745,1.2044095533647374,1.50799363363781,1.3196259636880638,1.369392960232411,1.3901044034590482,1.1374094002101756
2017-03-21,1.3547253999033224,1.7293652679128522,,1.276267966331154,1.184796143794098,1.4925838764473143,1.2926073803327067,1.3542080814804351,1.3693731659887707,1.1196433749558445
2017-03-22,1.3700318607562088,1.739332880426291,,1.2884124902145802,1.1895904491808822,1.5042219685514044,1.2920903814831555,1.3715020350317813,1.3792429492181,1.1269814998693186
2017-03-23,1.3651878490206217,1.7379382453932166,,1.314644710380876,1.184360202754455,1.5035754408056248,1.2766577255147016,1.368127646725214,1.3782671659733523,1.1312299265988293
2017-03-24,1.362475510964109,1.734308014050773,,1.3120943725098806,1.185667822474911,1.5123039694736875,1.2698004186994625,1.3704476180568188,1.3781998522327394,1.1366369273870474
2017-03-27,1.3648006361975595,1.73678971470356,,1.3125801656097413,1.185667822474911,1.5120885679851068,1.2749243751440773,1.3729783326528302,1.3803232600169726,1.1428164009983937
2017-03-28,1.3930884426606653,1.755617467108624,,1.3091797110669061,1.1933678784346708,1.5276058804438761,1.2781477514525887,1.3769854981377179,1.3911059930489642,1.1513131385922852
2017-03-29,1.3961886129688608,1.79319097678941,,1.3299468347630408,1.196854680328698,1.537196510762318,1.2921968246140259,1.380781679508755,1.4033954173507175,1.1528580456168318
2017-03-30,1.3943479708333992,1.797333946878088,,1.321931400421884,1.1994698180703736,1.5346103782271996,1.2916038208046001,1.3858436779812835,1.4033634310919194,1.1520856114154139
2017-03-31,1.391732273632409,1.8182535872276813,,1.309544034638885,1.1984528257096796,1.5307310070085023,1.2890494532653896,1.3890068194291498,1.4041612953772984,1.1567202552456337
2017-04-03,1.3921197961697813,1.828446899133393,,1.3127015379814324,1.195837702496466,1.5332094441873314,1.302657625285461,1.3824691145114834,1.4064143483145257,1.1486096575090312
2017-04-04,1.4024856044315581,1.8598675438593582,,1.3057791715124032,1.2054265311969692,1.5272826111829862,1.2963020959535791,1.3862654710457527,1.411917879112942,1.155175348221087
2017-04-05,1.3952198166162137,1.8648924081839207,,1.304807670324349,1.2398589141953034,1.528575839090564,1.290737145619288,1.3826799453575063,1.415629646179548,1.1628997288569802
2017-04-06,1.391732273632409,1.8423319033495813,,1.3120943725098806,1.2349192951286379,1.52124807204635,1.284944181925836,1.3862654710457527,1.4138424441995145,1.209631959421078
2017-04-07,1.3886322631767607,1.8353586071778663,,1.3236316337655636,1.2259116049199599,1.517045442342764,1.2803827895991875,1.385211054070791,1.4111976371419375,1.209631959421078
2017-04-10,1.3869852224574388,1.8602981644189513,,1.3565432813451246,1.223877634727034,1.5198471380064815,1.279774658692342,1.382047233865397,1.418299719623991,1.2185149141156786
2017-04-11,1.3720664240129035,1.8506997094461173,,1.3412412419746271,1.2183568626400807,1.507778070509211,1.2770074033709267,1.3809927512042226,1.4094509794034897,1.2057697497922766
2017-04-12,1.3737131650086998,1.8381273451336604,,1.3435486407898587,1.2112379451721464,1.504114273195114,1.2794097625108516,1.3757200970489045,1.4072664077149284,1.2204460382409346
2017-04-13,1.3664473672025714,1.8144183116606187,,1.3384479650478673,1.207751027050421,1.502066800633465,1.2774635243580221,1.3698147751922851,1.3997014783311783,1.2061560055146956
2017-04-17,1.374003876847219,1.849940866356464,,1.3572720135007497,1.2232964817067464,1.5239420723537778,1.3001944810313917,1.3809927512042226,1.418174326454144,1.2161976501331337
2017-04-18,1.3679004967914445,1.8536121557667515,,1.3508354279870576,1.2161775642388117,1.5189852087721218,1.298461129140303,1.3790947262049167,1.4151938133384456,1.220059821140225
2017-04-19,1.3628628836397185,1.844218747069491,,1.3451274896173233,1.2131266016851914,1.5331017380550402,1.30229272910397,1.3717131067272488,1.4141757056583542,1.2293290315572452
2017-04-20,1.3799133457725432,1.8500844496130493,,1.3718454057272893,1.2211172995331756,1.5495890091604974,1.307720796615931,1.3814146318503089,1.42444438004989,1.2077008739175323
2017-04-21,1.3782664549149841,1.8428446420958162,,1.3736671085988508,1.217339870279387,1.5482957812529197,1.3060026645705727,1.4003957795549382,1.425761390359235,1.2181287742583897
2017-04-24,1.3915383625019597,1.861057007508604,,1.3949200253948468,1.2228606423663393,1.5675849096621124,1.336381508577236,1.424227788350416,1.444510539910142,1.236667156470719
2017-04-25,1.4001603193455605,1.8614877531764513,,1.4024496544916185,1.2312871795547302,1.5785764740204233,1.3514493595920454,1.43245308153864,1.4538053324023297,1.2579090970097226
2017-04-26,1.391925885039332,1.8649128131350663,,1.3962559230220235,1.2341928284284696,1.5793307186744947,1.3519054805791415,1.4305549251669094,1.4533489820274537,1.2675645245274514
2017-04-27,1.3929914920908328,1.8835560493239552,,1.4018423918638756,1.2472684590229999,1.591615349300364,1.3554025282635382,1.4398346353300953,1.4634985575936468,1.2926686746952571
2017-04-28,1.39163516321003,1.897112831010084,,1.4026925085357154,1.2511912164851318,1.6190941847641322,1.4056995083537405,1.4438418008149838,1.479474773015575,1.3316765632451715
2017-05-01,1.4032192864828474,1.9069859241765172,1.0,1.397164806398246,1.2486751366271052,1.6171928539972509,1.4015865670637777,1.4453226702469635,1.4764425317084109,1.312533661260243
2017-05-02,1.4121224674270092,1.9043916485889671,1.0489028213166147,1.4140485635833875,1.2548708473883066,1.620587113160155,1.40800238429345,1.443031953956491,1.4818982989048257,1.3208503309633897
2017-05-03,1.4078145180487156,1.8925060980780426,1.0689654545454546,1.3958476301152172,1.2470901434657375,1.6101919770235948,1.4250710601993755,1.4384511482938633,1.4777952777628816,1.333703482805997
2017-05-04,1.4027406835793377,1.8854672458213169,1.1341692789968651,1.3873458678990878,1.246657790079859,1.6001150500317258,1.434491838317871,1.4328286421868484,1.4777035672041268,1.380957717521466
2017-05-05,1.4260033732802184,1.8786697155864613,1.1849529780564263,1.389501247271317,1.2531418517028279,1.5936445711334064,1.4278207088190995,1.4367850155889894,1.480785994423822,1.3915427417045063
2017-05-08,1.4647740686430348,1.9086149116765871,1.1642633228840127,1.3993201977448047,1.251556872950358,1.6023425034372387,1.4404569141938937,1.43553582679992,1.493668824844548,1.3919207377788423
2017-05-09,1.4741557044020146,1.916216930435769,1.1586206896551723,1.4369195814860258,1.2554472177071936,1.59619023368361,1.4374819422269225,1.4376182332665368,1.4998576636430672,1.3926768055342904
2017-05-10,1.4671674978089173,1.908433980995979,1.1586206896551723,1.4366801308121013,1.2580408337110425,1.5941748100988657,1.434672225611918,1.4432402421624737,1.4991222972008802,1.4055299573768971
2017-05-11,1.4798559046705835,1.9057591829497125,1.1905956112852667,1.43883552215866,1.263804407219832,1.5915229788320646,1.4362498601666387,1.4255406519111486,1.4985185627476756,1.3960791104338033
2017-05-12,1.500523152486171,1.9333715565916112,1.16300934169279,1.4409908057362508,1.2829682700447669,1.5945991985674797,1.4351229654630413,1.4238746705313856,1.5075947460362877,1.3926768055342904
2017-05-15,1.4966782764440114,1.9265740263567566,1.141065893416928,1.4536836672186892,1.2939190611523566,1.5931141730580707,1.4412532065394548,1.4249158953825667,1.5102810431636469,1.4009935886476002
2017-05-16,1.4944671247113468,1.9428640139790874,1.0984326018808779,1.4850563515428186,1.2931985730381768,1.5887651379585421,1.449351844178008,1.4536071796125605,1.519458173011478,1.3949450844074078
2017-05-17,1.4442895523993167,1.9000074652721546,1.0589341065830722,1.445541110949272,1.2656775207006035,1.5364710996285003,1.4156351516413261,1.4131882857725493,1.47747774105905,1.3382400027488452
2017-05-18,1.4663021958434086,1.9276198369029534,1.0952977429467086,1.452126944467097,1.2643807775387186,1.566277661852694,1.4281512210255594,1.418004942429185,1.4912502182232474,1.3359717238757276
2017-05-19,1.4713007025320652,1.9303348971841285,1.1166143573667708,1.4754769355635642,1.259337692144109,1.5705205282356256,1.4343867411127618,1.4175863555550354,1.4955387823424418,1.3325694189762136
2017-05-22,1.4802406489618636,1.9521150286786537,1.1830721630094045,1.4937976482531812,1.2815273946786918,1.5724299209989974,1.4485405130469962,1.4335020389295934,1.5102889863726336,1.3442885069890376
2017-05-23,1.4784142415204784,1.9538646761841085,1.200626959247649,1.4720043679339765,1.2750433330557227,1.5706266969522231,1.4582768547380769,1.4383191927973074,1.508417564741098,1.3393740287752411
2017-05-24,1.4739922539776886,1.9715824688424073,1.1830721630094045,1.4705674244038307,1.2910372095579221,1.5915229788320646,1.4688846857070266,1.4402037092548359,1.5178329950511353,1.357141696635033
2017-05-25,1.4790868702266753,1.9977871685657926,1.2037618181818182,1.480386362902989,1.3151000543910716,1.6118891914636484,1.4902956850753746,1.4580050548341899,1.5348062934331879,1.3590318282202638
2017-05-26,1.4765876859904026,2.0026138583796773,1.2432601880877743,1.484697133621777,1.3087602114256796,1.6136924155104226,1.4924142997065566,1.4651251390905993,1.5355558456375162,1.345044612547873
2017-05-30,1.4771645013136518,2.0044640367841633,1.1673981818181816,1.4837392590800986,1.3091924639492734,1.616344246777224,1.4967715703003268,1.4745493211008436,1.537704796071818,1.3458005290897694
2017-05-31,1.468416931965783,2.0002809132543127,1.1824452037617554,1.46637642093216,1.291613579876809,1.6065855289300464,1.483128697866599,1.4626122559197037,1.527252644523199,1.3518490711333495
2017-06-01,1.4542828702787232,1.964380491635172,1.109404420062696,1.4624368791774949,1.2860781592209507,1.5839691892559133,1.4662804382390071,1.450054930735188,1.5092540807723869,1.3509553341193512
2017-06-02,1.4758343048583586,1.9856425616030484,1.1681844753649429,1.4643243039498872,1.2976464068845588,1.6057118085612212,1.477897474750308,1.4843931716391823,1.5270975690960844,1.3594660201694788
2017-06-05,1.461403399479895,1.9947352733689088,1.1607656760961704,1.4789522824138168,1.3050728974587154,1.6059209138200543,1.4894106450918363,1.4951494005066723,1.5322967293713332,1.3639062638840629
2017-06-06,1.4663403666811456,1.9782856663192425,1.1071216379678324,1.4701047576051083,1.3010740014397588,1.5973492393559494,1.4787283180565556,1.500113708708743,1.5288361558322612,1.3953581782909275
2017-06-07,1.4750749072031335,1.9922303258495282,1.030079611247306,1.4821373441581531,1.305215744247388,1.6005896914116622,1.4858795410109538,1.4974250732093077,1.5319666783562036,1.3642762132724615
2017-06-08,1.4714671808585174,1.9926248252024472,1.1042682316844101,1.6791421945086311,1.3032163033788213,1.617210360818169,1.4900041423235022,1.4883231938044683,1.5569057099527188,1.3768570086370788
2017-06-09,1.41440831628339,1.9295878826123696,1.1082630004812015,1.644931836028489,1.2463746069722832,1.5637946398752354,1.4393224691923603,1.4546056355570094,1.5041903163429529,1.2810209498301424
2017-06-12,1.3806101136190783,1.9031580945906152,1.07288070549864,1.6406850241203095,1.2308074632897188,1.551668918186201,1.426993308405378,1.4434356324870168,1.4882050002328735,1.279170869867097
2017-06-13,1.391717926606697,1.9344793171953794,1.105980218386338,1.6114292559396457,1.2463746069722832,1.5750839300757646,1.4398862651534006,1.4614319917286849,1.500491257318368,1.281391047227898
2017-06-14,1.3781414886326717,1.9259586712068457,1.0991321003742502,1.6122549305481932,1.244946439003827,1.5705891391558773,1.4360732638338247,1.4535716484591685,1.495167114996731,1.281391047227898
2017-06-15,1.3698815655509853,1.9016985615794295,1.07288070549864,1.5934982251405305,1.2320927844695013,1.5658852429771573,1.4245749448694367,1.4459180214686502,1.4834556707973834,1.2817609966162966
2017-06-16,1.3507042810038976,1.948128194419206,1.066603325811362,1.5910208356171938,1.2282367352392178,1.5746658659025101,1.4222604475032679,1.4479864867783103,1.4877836569789136,1.28731142151713
2017-06-19,1.3893445176306565,1.9628419869591864,1.066603325811362,1.6452857252241377,1.250230756175324,1.5979763983348636,1.4468890692902603,1.4659828460199773,1.5131518466451412,1.2895314508685736
2017-06-20,1.3767173242879762,1.9577533628569588,1.0808703572284732,1.6324273696889475,1.2413759833781315,1.5914954837702653,1.4376459326863795,1.4461247591004296,1.502837969452015,1.2802808660416494
2017-06-21,1.3848821678697065,1.9767669030801802,1.0997027816309344,1.690349023876228,1.250516349779912,1.608847791612896,1.4518890665568218,1.4535716484591685,1.5202863420810184,1.287681370905528
2017-06-22,1.3826038286428783,1.9749326160977358,1.0911426198487935,1.6783165199000822,1.263512851102911,1.6035165692045046,1.4489662205818474,1.4533647613579175,1.5201292213805901,1.3061825405593768
2017-06-23,1.3887749669515514,1.9797451993304287,1.1168232193314682,1.6870459715410437,1.265655153041973,1.6209735028487582,1.4630164720062295,1.473015790353961,1.5317951337120401,1.3320842150771042
2017-06-26,1.3844075504294053,1.9604948624549223,1.1550588635293262,1.683742907409159,1.2583713950019093,1.6055026928492158,1.4422453151673345,1.458949923038776,1.5207002568382033,1.3294940513255653
2017-06-27,1.3645651969197987,1.9265702198580197,1.1122577692779922,1.6695869031053245,1.252230197043891,1.574038706923596,1.406637617729229,1.4316449467604897,1.4972105710947943,1.3198733691008853
2017-06-28,1.384502620178618,1.9532957901862331,1.1259541194384193,1.6981348928946915,1.2580856871427413,1.6018441766202487,1.4258064029612898,1.4438495775117723,1.5167257169804411,1.3357843750031955
2017-06-29,1.3640904234676015,1.9248936355762103,1.1133991317913614,1.6610932674922643,1.2396622360869107,1.5788470721063539,1.3914004608607586,1.4167513175124842,1.4896387243174252,1.3017422968447923
2017-06-30,1.3673184558599765,1.9092527666969363,1.113969813048046,1.6621549232825104,1.2368058001772417,1.5782199131274401,1.379323496041844,1.4258528766255987,1.487223335849993,1.3017422968447923
2017-07-03,1.3623816349198778,1.8809689482834455,1.111116349696498,1.663216756023253,1.229664888925851,1.5515642923845783,1.3641605945754183,1.4101318484420602,1.4715838215931543,1.263999910750941
2017-07-05,1.367982920276398,1.9159588671399486,1.128236844465157,1.7089878330666408,1.2496594689933902,1.571529882850836,1.3831513487385592,1.4289559696165484,1.494220417450188,1.2832411271909436
2017-07-06,1.3550712489918426,1.9036118221990415,1.1002735199557447,1.677490668341038,1.240376255802937,1.5556411759287962,1.3763710378154876,1.418406158089113,1.4810623536824554,1.2810209498301424
2017-07-07,1.3688373974315795,1.9304754721330792,1.1242421327364915,1.6802038620955764,1.255657805880913,1.5830284351077826,1.395836573147036,1.436816142063811,1.4996637357248064,1.3065526379571322
2017-07-10,1.3771920879894302,1.9654060424195925,1.139079731274036,1.6964833667270984,1.2639412914961716,1.604561949154257,1.4109550109849398,1.447573011514751,1.515031875023856,1.30692262434787
2017-07-11,1.3816542914892274,1.960790767048232,1.1522055143140297,1.7200767662169878,1.2617989895571096,1.62306410595068,1.4147086987825077,1.4477795783242773,1.5206239472543883,1.3076626711340242
2017-07-12,1.3836481527741802,1.9852086996907652,1.237807702816697,1.7577082619967612,1.2910767828151017,1.6610090168940705,1.4356726475645647,1.4717749161548686,1.5467144344015424,1.34096485051563
2017-07-13,1.4029208093435295,1.9736111626923745,1.2292474839664305,1.7638425930509316,1.279222841574148,1.6647721693778326,1.4374382003468333,1.4845995889792372,1.5474649021607154,1.314693078600147
2017-07-14,1.4149780034729038,1.9759385437873465,1.2657710273261096,1.7910929458683544,1.2853640252503442,1.672193984434974,1.449396447618835,1.5054921541106037,1.559439192246214,1.3191334703240887
2017-07-17,1.4199146781518495,1.9921710975940208,1.265200346069425,1.7840148552411894,1.275223945555192,1.669685170815386,1.4479870489609588,1.5172828398371312,1.5611727819970782,1.3191334703240887
2017-07-18,1.4248519476261485,2.0205928752988536,1.2937344089036473,1.8137425857852485,1.274938251977846,1.702403652402764,1.4642923922429505,1.516248681917037,1.5752292020980345,1.3109928816717167
2017-07-19,1.4337760426019515,2.0253660939998124,1.2811794783247152,1.8066644951580833,1.2790799947854754,1.7157836920496277,1.472927270740924,1.5278324805423131,1.5832903861847227,1.341704749292427
2017-07-20,1.4273202800902507,2.028975441681563,1.2686244336095318,1.7943960100002392,1.2930762236836686,1.7198604292494335,1.472066724680397,1.5352793699010514,1.5840024636085601,1.3313441682909501
2017-07-21,1.4266559619349815,2.0229993483731072,1.2263940206148822,1.7918007124629516,1.280936688838127,1.71881504929968,1.474514790970618,1.526384548419716,1.5791565129140366,1.3228336302501797
2017-07-24,1.4439346012074818,2.0491922194280954,1.239519632450499,1.7961654441817825,1.280650995260781,1.735226602994181,1.4811466815924974,1.5224543767849588,1.5898276617118159,1.34725517419326
2017-07-25,1.4501057395161554,2.051006885288098,1.2252526010333882,1.7982889327127705,1.2943615305816294,1.7277003084798288,1.4377053367112844,1.5346586872445167,1.5915855856119665,1.4060888936924987
2017-07-26,1.4569416445142989,2.076509717285041,1.212126989197771,1.8378077706880371,1.3006455753283206,1.7311498762475475,1.4321860976151022,1.5317628229993243,1.6025820475673849,1.4371708587109648
2017-07-27,1.4294089186021106,2.063097514426648,1.1950066085653634,1.8184611949030278,1.292647783290408,1.7816387089444663,1.4131953434519606,1.513352988494097,1.5932008154360215,1.4049788605156073
2017-07-28,1.4193452834846405,2.0118947832003946,1.1613363573528552,1.8586879882200886,1.2942187980475361,1.802649533016064,1.42183022046628,1.5108704073374295,1.5909860730747183,1.37426684488554
2017-07-31,1.412034751295453,1.9482662740250305,1.1482107455172383,1.8278985900890825,1.296789526098037,1.7691994129925608,1.4027949136553737,1.5038371640645036,1.5668221393286093,1.3254237940017186
2017-08-01,1.4088423166630326,1.9291185129450754,1.085110775472315,1.7894205519855169,1.2915734976897988,1.7468508267548577,1.3893910068067086,1.4827868405011315,1.547424753242787,1.3183281497301989
2017-08-02,1.4754113742309112,1.9285375891512395,1.0466705615076697,1.7568079250115283,1.2727421524119753,1.7410917724541275,1.3909762902648821,1.476249072133896,1.5435051534538407,1.253301733601271
2017-08-03,1.460670517068243,1.9111671530314542,1.2064717941303635,1.773114319452082,1.279255225321981,1.733790016256966,1.380202364127008,1.474001861219474,1.5429567265458872,1.2729186666287036
2017-08-04,1.4683694430990593,1.912445306602577,1.261935507102925,1.7732299095695732,1.2806710996563335,1.7443825901066896,1.3882607468492607,1.4848292380484285,1.5498530878301688,1.283453703035837
2017-08-07,1.4910914319803852,1.9215274812830134,1.2515018045609734,1.8369518559264835,1.2813790863796064,1.7686529873380676,1.3882020658635994,1.4791091204091764,1.5640227040804402,1.2870863890287836
2017-08-08,1.5030155456196503,1.9168218081953334,1.2504034593878854,1.8214550780297245,1.2779809823136068,1.7609399406387085,1.3859122509586637,1.487076765293215,1.5617755465788823,1.2769147374692211
2017-08-09,1.5122167914358755,1.9016590072025013,1.2163564613720534,1.8213394879122333,1.2759987525819603,1.7604257066732312,1.379879483665332,1.480539313256345,1.5591761727031352,1.2874496285660093
2017-08-10,1.4640499362070727,1.853072256202373,1.1614419484432923,1.7551888538310576,1.240743044147046,1.7215519615925248,1.3556749495029523,1.4588836316960319,1.5201962545875152,1.2634734214884193
2017-08-11,1.4844101436135957,1.87450928668778,1.23557654089712,1.754379237287263,1.2500879648379506,1.7285452062057747,1.3652158571721187,1.481152002996366,1.5349394607193272,1.2881761802956333
2017-08-14,1.5067500145182815,1.9041570451632277,1.287196237964668,1.7880328345119418,1.2778393651465136,1.7560036318873682,1.3781914416958976,1.5034203532080088,1.5598863651668209,1.307066561593441
2017-08-15,1.5232452431413541,1.9030726109620784,1.2108649551646644,1.8243462765662797,1.284210820889426,1.7585746474538209,1.376943819767127,1.5038309711107372,1.5670126151593582,1.3212342839935216
2017-08-16,1.5171185398185885,1.8942421924535473,1.259189781456487,1.8445846663221657,1.3060155178441633,1.748290585188009,1.3860297039355671,1.512662746197754,1.5747146352584536,1.3608313532580258
2017-08-17,1.4879921741895412,1.8601405151258288,1.2152581161989653,1.895701033318871,1.2867594201772528,1.7165128739228994,1.3616489462728747,1.4869897111767105,1.556534621072189,1.340851217020954
