Date,Open,High,Low,Close,Volume,Market Cap,cons_date,date_diff,pos_chg,cum_pos,cost,market_value,cum_cost,pct_return
2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016,182630825984,1900-01-01,-43164 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.938596076325244,2.0,-0.030701961837377945
2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984,168240807936,1900-01-01,-43165 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.8276053976878825,2.0,-0.08619730115605873
2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464,159184977920,1900-01-01,-43166 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.8164277399577529,2.0,-0.09178613002112357
2018-03-10,9350.59,9531.32,8828.47,8866.0,5386319872,158118674432,1900-01-01,-43167 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.7246974144679748,2.0,-0.13765129276601262
2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370176,149716271104,1900-01-01,-43168 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.8633248810224876,2.0,-0.0683375594887562
2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808,162420637696,1900-01-01,-43169 days +00:00:00.000000000,0.0,0.0001945293722612198,0.0,1.7906662151891997,2.0,-0.10466689240540017
2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840,155168309248,1900-01-01,-43170 days +00:00:00.000000000,0.00010875653218921461,0.0003032859044504344,1.0,2.788668398536077,3.0,-0.07044386715464102
2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016,155890532352,1900-01-01,-43171 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.5081168054832466,3.0,-0.1639610648389178
2018-03-15,8290.76,8428.35,7783.05,8300.86,6834429952,140275318784,1900-01-01,-43172 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.517533832816433,3.0,-0.16082205572785568
2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840,140833898496,1900-01-01,-43173 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.52890402137428,3.0,-0.15703199287524006
2018-03-17,8321.91,8346.53,7812.82,7916.88,4426149888,140833521664,1900-01-01,-43174 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.401078111225555,3.0,-0.19964062959148166
2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190016,133547311104,1900-01-01,-43175 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.4941262267109483,3.0,-0.16862459109635053
2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016,141240451072,1900-01-01,-43176 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.6175544912451416,3.0,-0.12748183625161946
2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952,145921605632,1900-01-01,-43177 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.7033298107418133,3.0,-0.09889006308606219
2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856,151315972096,1900-01-01,-43178 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.708124760891175,3.0,-0.09729174636960825
2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016,151365943296,1900-01-01,-43179 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.647221918418483,3.0,-0.11759269386050564
2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120192,147940982784,1900-01-01,-43180 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.6930635828761664,3.0,-0.1023121390412779
2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600064,150761701376,1900-01-01,-43181 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.6289186140848995,3.0,-0.12369379530503355
2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880064,145881972736,1900-01-01,-43182 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.5766503213119116,3.0,-0.1411165595626961
2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872,143959785472,1900-01-01,-43183 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.489795303995396,3.0,-0.17006823200153465
2018-03-27,8200.0,8232.78,7797.28,7833.04,5378250240,138918920192,1900-01-01,-43184 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.3756506209964305,3.0,-0.20811645966785652
2018-03-28,7836.83,8122.89,7809.17,7954.48,4935289856,132781244416,1900-01-01,-43185 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.412481661232891,3.0,-0.19583944625570293
2018-03-29,7979.07,7994.33,7081.38,7165.7,6361229824,135204954112,1900-01-01,-43186 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.1732558055204776,3.0,-0.27558139815984084
2018-03-30,7171.45,7276.66,6683.93,6890.52,6289509888,121533513728,1900-01-01,-43187 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0897975903338075,3.0,-0.3034008032220642
2018-03-31,6892.48,7207.85,6863.52,6973.53,4553269760,116819845120,1900-01-01,-43188 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.1149733532622377,3.0,-0.2950088822459208
2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100096,118705192960,1900-01-01,-43189 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0757584858167966,3.0,-0.3080805047277345
2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000,116037476352,1900-01-01,-43190 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.148416689945987,3.0,-0.28386110335133763
2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224,120414863360,1900-01-01,-43191 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.2613330650319283,3.0,-0.24622231165602393
2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000,126434361344,1900-01-01,-43192 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0786730633585653,3.0,-0.3071089788804783
2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064,116141531136,1900-01-01,-43193 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0658228395870006,3.0,-0.3113923868043331
2018-04-06,6815.96,6857.49,6575.0,6636.32,3766810112,115600564224,1900-01-01,-43194 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0127023134225066,3.0,-0.3290992288591644
2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610048,112466558976,1900-01-01,-43195 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0960361813883526,3.0,-0.3013212728705491
2018-04-08,6919.98,7111.56,6919.98,7023.52,3652499968,117392195584,1900-01-01,-43196 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.1301346156257153,3.0,-0.28995512812476154
2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032,119515766784,1900-01-01,-43197 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.0534669718396894,3.0,-0.31551100938677024
2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750080,115305570304,1900-01-01,-43198 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.072886368301651,3.0,-0.309037877232783
2018-04-11,6843.47,6968.32,6817.59,6968.32,4641889792,116126228480,1900-01-01,-43199 days +00:00:00.000000000,0.0,0.0003032859044504344,0.0,2.1133932337000507,3.0,-0.29553558876664976
2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250240,118047571968,1900-01-01,-43200 days +00:00:00.000000000,0.00012675476122571855,0.00043004066567615295,1.0,3.3926983216855895,4.0,-0.15182541957860263
2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032,134113542144,1900-01-01,-43201 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.3955838945522765,4.0,-0.15110402636193088
2018-04-14,7874.67,8140.71,7846.0,7986.24,5191430144,133681594368,1900-01-01,-43202 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.4344079658495197,4.0,-0.14139800853762008
2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000,135811555328,1900-01-01,-43203 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.5818560088899027,4.0,-0.10453599777752431
2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824,141570850816,1900-01-01,-43204 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.4655558112644433,4.0,-0.13361104718388916
2018-04-17,8071.66,8285.96,7881.72,7902.09,6900879872,137069985792,1900-01-01,-43205 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.3982200438328714,4.0,-0.15044498904178216
2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760,134925754368,1900-01-01,-43206 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.5106025709940205,4.0,-0.12234935725149487
2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984,138590552064,1900-01-01,-43207 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.566890593724372,4.0,-0.10827735156890705
2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208,140776603648,1900-01-01,-43208 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.804066621658084,4.0,-0.04898334458547904
2018-04-21,8848.79,8997.57,8652.15,8895.58,7548550144,150337388544,1900-01-01,-43209 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.8254611447754727,4.0,-0.04363471380613182
2018-04-22,8925.06,9001.64,8779.61,8802.46,6629899776,151650992128,1900-01-01,-43210 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.785415757987709,4.0,-0.053646060503072746
2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144,149448441856,1900-01-01,-43211 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.8406415802738407,4.0,-0.03983960493153982
2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384,151843831808,1900-01-01,-43212 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.1703193553944935,4.0,0.042579838848623375
2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160,164893310976,1900-01-01,-43213 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.804027917998173,4.0,-0.04899302050045673
2018-04-26,8867.32,9281.51,8727.09,9281.51,8970559488,150736044032,1900-01-01,-43214 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.9914267388798703,4.0,-0.0021433152800324207
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920,157948411904,1900-01-01,-43215 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.86479696446487,4.0,-0.03380075888378253
2018-04-28,8939.27,9412.09,8931.99,9348.48,7805479936,151990501376,1900-01-01,-43216 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.020226562260202,4.0,0.0050566405650505075
2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000192,158927945728,1900-01-01,-43217 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.050587433256939,4.0,0.012646858314234732
2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000,160301858816,1900-01-01,-43218 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.973812273213775,4.0,-0.006546931696556291
2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904,157349511168,1900-01-01,-43219 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.9215451307074956,4.0,-0.019613717323126112
2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872,154868940800,1900-01-01,-43220 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.9718211849316947,4.0,-0.007044703767076332
2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584,157086744576,1900-01-01,-43221 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.19025604065524,4.0,0.047564010163809956
2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888,164955684864,1900-01-01,-43222 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.171721287964598,4.0,0.042930321991149434
2018-05-05,9700.28,9964.5,9695.12,9858.15,7651939840,165054595072,1900-01-01,-43223 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.239405388335367,4.0,0.059851347083841766
2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280192,167541391360,1900-01-01,-43224 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.151956618970122,4.0,0.037989154742530395
2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840,164161159168,1900-01-01,-43225 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.030775459789238,4.0,0.007693864947309503
2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952,159671926784,1900-01-01,-43226 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.9713481401994506,4.0,-0.007162964950137352
2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890240,157013377024,1900-01-01,-43227 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,4.010206614749948,4.0,0.002551653687486999
2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776,158772150272,1900-01-01,-43228 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.889261977935187,4.0,-0.027684505516203273
2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192,154142113792,1900-01-01,-43229 days +00:00:00.000000000,0.0,0.00043004066567615295,0.0,3.630183978898588,4.0,-0.09245400527535297
2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380096,143743025152,1900-01-01,-43230 days +00:00:00.000000000,0.00011757941607710389,0.0005476200817532568,1.0,4.657448557102456,5.0,-0.0685102885795088
2018-05-13,8515.49,8773.55,8395.12,8723.94,5866379776,145021599744,1900-01-01,-43231 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.777404736010507,5.0,-0.04451905279789847
2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760,148403159040,1900-01-01,-43232 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.773489252425972,5.0,-0.0453021495148056
2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080,148282703872,1900-01-01,-43233 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.660454991351281,5.0,-0.0679090017297439
2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160,144877961216,1900-01-01,-43234 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.582939368779108,5.0,-0.08341212624417838
2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048,142608318464,1900-01-01,-43235 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.4326121801370215,5.0,-0.11347756397259567
2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208,137881419776,1900-01-01,-43236 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.518396865943669,5.0,-0.09632062681126619
2018-05-19,8255.73,8372.06,8183.35,8247.18,4712399872,140688801792,1900-01-01,-43237 days +00:00:00.000000000,0.0,0.0005476200817532568,0.0,4.516321385833825,5.0,-0.09673572283323506
